,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,c_hateful,targeted,aggresive
3209,6388,hqDcpAGxIKI,UCKeTDq8PBznhEqxI8xmKtsA,Este señor tiene que tener alguien detrás que le esté apoyando para destrozar España. Haber si son los mismos que asesoraron en otras ocasiones a otras personas importantes en España. Me refiero al susurrador que es centenario y parece que hizo un pacto con el mismo Satanás.,[0. 0. 0. ... 0. 0. 0.],tener alguien detr apoyando destrozar espa haber mismo asesoraron ocasion persona important espa refiero susurrador centenario parec hizo pacto mismo satan,-1.0,0.03422348201274872,0.010454976931214333,0.016550179570913315
3210,6390,hqDcpAGxIKI,UCU8Rso-w-fN6-Pgi1JTa7WQ,"Puigde quiere hacerse un trio, con la Bruja y el traidor en el puticlub del suegro. Y con Junque de palmero con barretina",[0. 0. 0. ... 0. 0. 0.],puigd quier hacers trio bruja traidor puticlub suegro junqu palmero barretina,-1.0,0.15281252562999725,0.11355249583721161,0.1529032588005066
3211,6391,hqDcpAGxIKI,UC00P-rNvbI0-KhqQEJzGh6g,"Sanchinflas se cree que es el capo de tutti capi de la mafia politica española ????por favor el prófugo pone las condiciones y este desgobierno se lo piensa.faltan co,,,j,,es para pararse y defender la constitucion de todos los españoles",[0. 0. 0. ... 0. 0. 0.],sanchinfla cree capo tutti capi mafia politica espa favor fugo pone condicion desgobierno piensa faltan parars defend constitucion espa ole,-1.0,0.050389159470796585,0.01620384491980076,0.037640973925590515
3212,6393,hqDcpAGxIKI,UC2RShj7pz6nPChbvqPKoIhA,Ellos no van a recuperar la cordura porque locos no están hacen a sabiendas de que el pueblo está yéndose a la quiebra.. se complacen en despojar y oprimir a la gente.. el pueblo es que tiene que actuar.. si no lo hacemos ahí van a estar hasta que nos impidan respirar.. para todo será de pedir permiso,[0. 0. 0. ... 0. 0. 0.],recuperar cordura loco hacen sabienda pueblo ndose quiebra complacen despojar oprimir gent pueblo actuar hacemo impidan respirar pedir permiso,-1.0,0.10056230425834656,0.003485199296846986,0.040849730372428894
3213,6394,hqDcpAGxIKI,UC2RShj7pz6nPChbvqPKoIhA,El único culpable es el pueblo.. ocupado y siguiéndole la corriente como ellos quieren con el dichoso beso mientras . El poder no quiere dejar nadie.. les importa pactar con los delincuentes y fugitivos.. .. si no actuamos ahora.. vamos a estar impedidos hasta de respirar,[0. 0. 0. ... 0. 0. 0.],nico culpabl pueblo ocupado sigui ndole corrient quieren dichoso beso mientra poder quier dejar nadi importa pactar delincuent fugitivo actuamo ahora vamo impedido respirar,-1.0,0.10971860587596893,0.010757147334516048,0.071019746363163
3214,6395,hqDcpAGxIKI,UCXUS961gYKPATPFd3Ef5_1A,"Que gracioso Herrera, ten cuidado que estos símiles aparte de nauseabundo se vuelve contra uno mismo.
Si no dispones de más vocabulario deberías de cesar ya, si de marcharte ya.",[0. 0. 0. ... 0. 0. 0.],gracioso herrera cuidado mile apart nauseabundo vuelv mismo dispon vocabulario deber cesar marchart,-1.0,0.011445341631770134,0.012569617480039597,0.011534063145518303
3215,6397,hqDcpAGxIKI,UCEYbWX-BybwN4JnnjFfYeWQ,"Dentro de mis proyectos en varios campos: Salud para ayudar a las personas, Energía para que las personas tengan energía gratuita, y más, está MI DISPOSITIVO EN CADA HOGAR PARA ELIMINAR LOS ANUNCIOS DE LAS TV. Váyanse preparando las TV partidistas, manipuladoras de PERDER INGRESOS ( o quiebra) POR LOS ANUNCIOS.Por cansancio los ciudadanos que nos intenten manipular con el uso de la información GOBIERNOS Y TVs y no poder alzar la voz en un medio que es UNIDIRECCIONAL.",[0. 0. 0. ... 0. 0. 0.],dentro proyecto vario campo salud ayudar persona energ persona energ gratuita dispositivo cada hogar eliminar anuncio yans preparando partidista manipuladora perder ingreso quiebra anuncio cansancio ciudadano intenten manipular informaci gobierno poder alzar medio unidireccion,-1.0,0.1488834023475647,0.021900486201047897,0.0680585652589798
3216,6400,xqd1dbqp5Zg,UC5y6TnZXjorgzQmFao5Hsag,Tengo la sensación de que el señor Sánchez se cree que tiene el don de perdonar como Dios y él no es Dios él es un pobre hombre que por siete votos se ha vendido y h,[0. 0. 0. ... 0. 0. 0.],sensaci nchez cree perdonar dio dio pobr hombr siet voto vendido,-1.0,0.01895672269165516,0.011213663034141064,0.017644835636019707
3217,6401,xqd1dbqp5Zg,UC5q_erkxKiikOjY1bjFXxiw,"Este gobierno dictador no obedece las leyes ni la Constitución, ha declarado la guerra contra los ciudadanos. Seguramente nos toque a la ciudadanía Española salir a la calle, asaltar el congreso de los leones para detener y llévarlos a prisión a todo este gobierno comunista criminal del psetarra, es la manera de poner fin a esta dictadura y restaurar el orden político para volver a la LIBERTAD",[0. 0. 0. ... 0. 0. 0.],gobierno dictador obedec ley constituci declarado guerra ciudadano segurament toqu ciudadan espa salir call asaltar congreso leon deten varlo prisi gobierno comunista crimin psetarra manera poner dictadura restaurar orden tico volver libertad,-1.0,0.18847927451133728,0.011222601868212223,0.1478690356016159
3218,6402,xqd1dbqp5Zg,UCL6Sqo5jMXLq2YudPCkHT-g,"Lleva hundiendo a Sánchez 2 legislaturas... jajajaja.

Puesto que la parte sensata del  país, la mayoría, parece tener claro que la prioridad es que el 'gobierno de progreso' debe impedir que llegue a gobernar 'la extrema derecha y la extrema derecha', y esa amenaza la compra el ciudadano miedoso por encima de cualquier otro elemento, no queda más que concluir que la UE no será impedimento para los objetivos de reformar lo que haga falta, usando las frases adecuadas, y se saldrá de la UE si es necesario. 

La prensa y tv vive bien con las regulares subvenciones, y toda la oposición ya se ha resignado a ser oposición, que ahí se vive con paga fija y calentito, y que sea ella quien lo pare. Lo dicho: saldremos de la UE. Ya se ha visto que Gibraltar o Reino Unido puede funcionar en un entorno europeo sin apenas trabas, y España puede negociar también un estatus cómodo. 

Si en pandemia se perdonaron todos los excesos, reales decretos que no tenían relación con la salud, renovaciones ilegales de los estados de alarma, decenas de miles de muertes,; el país feliz con la libertad de movimiento cercenada; se dio por bueno todo lo que se hizo y se dejó de hacer... no habrá fuerza y grupo humano que pare lo que está por llegar.",[0. 0. 0. ... 0. 0. 0.],lleva hundiendo nchez legislatura jajajaja puesto part sensata mayor parec tener claro prioridad gobierno progreso debe impedir llegu gobernar extrema derecha extrema derecha amenaza compra ciudadano miedoso encima cualquier elemento queda concluir impedimento objetivo reformar haga falta usando frase adecuada saldr necesario prensa vive bien regular subvencion toda oposici resignado oposici vive paga fija calentito pare dicho saldremo visto gibraltar reino unido pued funcionar entorno europeo apena traba espa pued negociar tambi estatu modo pandemia perdonaron exceso real decreto relaci salud renovacion ilegal alarma decena mile muert feliz libertad movimiento cercenada bueno hizo hacer habr fuerza grupo humano pare llegar,-1.0,0.24431416392326355,0.01690850779414177,0.11578917503356934
3219,6403,xqd1dbqp5Zg,UCjbkC304DE1DnFTPrt-fMvQ,Y su apoyo a Cuba y su podrido gobierno Castrista,[0. 0. 0. ... 0. 0. 0.],apoyo cuba podrido gobierno castrista,-1.0,0.2412080466747284,0.047293804585933685,0.19909816980361938
3220,6404,xqd1dbqp5Zg,UCjbkC304DE1DnFTPrt-fMvQ,"Los venezolanos somos victimas como ustedes, y así actuaron los podridos chavistas apoyados solapadamente Rodriguez Zapatero, ese es uno de los que deben de investigar porque la ola bolivariana no tiene nada que ver, con nuestro Simón Bolívar, busquen culpables en su amadaCuba ver 18:01 n Monedero, zapatero,",[0. 0. 0. ... 0. 0. 0.],venezolano victima usted actuaron podrido chavista apoyado solapadament rodriguez zapatero deben investigar bolivariana busquen culpabl amadacuba monedero zapatero,-1.0,0.07705435901880264,0.015725333243608475,0.09120780229568481
3221,6405,xqd1dbqp5Zg,UCjbkC304DE1DnFTPrt-fMvQ,"Sr. Abascal. Se equivoca en llamar que lo que sucede allá, tiene que ver con nuestro Libertador. Simón Bolívar, lo que sucede allá en todo caso es influencia no de Bolívar sino de los. Comunistas de la Complutense y los 13:28 comunistascomplutense como Monedero y la piltrafa de Rodriguez zapatero",[0. 0. 0. ... 0. 0. 0.],abasc equivoca llamar suced libertador suced caso influencia sino comunista complutens comunistascomplutens monedero piltrafa rodriguez zapatero,-1.0,0.07253234088420868,0.013363645412027836,0.04513163864612579
3222,6406,xqd1dbqp5Zg,UCAjLB2QdIkv2E4ixrxbqMZw,"Es una pena que los Eurodiputados no asistan a estos eventos, da grima que solo les interese el sueldo.
Gracias Abascal, por todo lo que estás haciendo por España y los españoles. Es aberrante lo que están haciendo y que todo se les consienta, claro todo ello pagado con nuestros impuestos.",[0. 0. 0. ... 0. 0. 0.],pena eurodiputado asistan evento grima solo interes sueldo gracia abasc haciendo espa espa ole aberrant haciendo consienta claro ello pagado impuesto,-1.0,0.02974627912044525,0.007473839446902275,0.017740320414304733
3223,6409,xqd1dbqp5Zg,UCCQxVUew2ktpFPhdBfladOA,En otros países los gente se rompen la cara por defender su patria!!aquí somos unos mierdas cobardes,[0. 0. 0. ... 0. 0. 0.],gent rompen cara defend patria mierda cobard,-1.0,0.20786072313785553,0.006116322707384825,0.1637945920228958
3224,6412,xqd1dbqp5Zg,UCbIPEBf_HCnEQsy-EcOkCXw,"Valiente denuncia por parte del Sr Abascal . Una situación grave políticamente que atraviesa España .
Pedro Sánchez , va camino a instaurar una dictadura en España y perpetuarse en el poder . ¡ No lo permitan ! . Dios proteja la democracia y a España .",[0. 0. 0. ... 0. 0. 0.],valient denuncia part abasc situaci grave ticament atraviesa espa pedro nchez camino instaurar dictadura espa perpetuars poder permitan dio proteja democracia espa,-1.0,0.016201799735426903,0.009546032175421715,0.01569387875497341
3225,6414,xqd1dbqp5Zg,UC2IhqYCnyfJjH9kMJ-NsKJg,"FEIJOO, ES TIBIO !    Y la unión hace la fuerza,  y con...siempre igual. Sí pierdes, pp . Es por VOX VOX  VOX, no tienen otra cosa, asco",[0. 0. 0. ... 0. 0. 0.],feijoo tibio hace fuerza siempr igual pierd cosa asco,-1.0,0.011794693768024445,0.009033297188580036,0.011472971178591251
3226,6416,xqd1dbqp5Zg,UCpNFgHw1hNaq2UCPFtQkBQQ,❤ Adelante Sr. Abascal. Sois el único Partido que puede ganar España. No ignoro todo lo que os hacen. Es una vergüenza. Tus afiliados y simpatizantes te seguimos,[0. 0. 0. ... 0. 0. 0.],adelant abasc nico partido pued ganar espa ignoro hacen verg enza afiliado simpatizant seguimo,-1.0,0.02491042949259281,0.010033362545073032,0.017053427174687386
3227,6419,V6sgzlB6pUM,UC_A38ne2IEHwtkF1QETKvnQ,"DEBERÍAMOS DE VOLVER A VOTAR TOD@S L@S ESPAÑOL@S, MOVILIZACIÓN YA.
Porque tenemos qué aguantar todos los españoles el abuso de poder de Sánchez? NO QUEREMOS LA AMNISTÍAS ni el perdón de los 15.000 millones de € que deben los CATALANES, a ESPAÑA😡🤬 abuso de autoridad del presidente de gobierno en funciones Pedro Sánchez.",[0. 0. 0. ... 0. 0. 0.],deber amo volver votar espa movilizaci aguantar espa ole abuso poder nchez queremo amnist perd millon deben catalan espa abuso autoridad president gobierno funcion pedro nchez,-1.0,0.0241767056286335,0.007124628871679306,0.023087194189429283
3228,6423,V6sgzlB6pUM,UCq9lglGqE9E5dq2grz_d3jg,"claro que tenemos que manifestarnos, pero para reivindicar nuestra sanidad, nuestros salarios, nuestras pensiones y que los políticos no hagan uso de nuestros impuestos para subvencionar la tauromaquia o duplicarse los sueldos.....EL PUEBLO ESPAÑOL TIENE  QUE LUCHAR POR SUS DERECHOS",[0. 0. 0. ... 0. 0. 0.],claro manifestarno reivindicar sanidad salario pension tico hagan impuesto subvencionar tauromaquia duplicars sueldo pueblo espa luchar derecho,-1.0,0.09752123057842255,0.004944341257214546,0.03161804378032684
3229,6425,V6sgzlB6pUM,UCztTats88laChZrloWpZG0g,"Que pinta  Rajoy,  por su culpa estamos en este punto",[0. 0. 0. ... 0. 0. 0.],pinta rajoy culpa punto,-1.0,0.01768721081316471,0.01936696656048298,0.017890162765979767
3230,6426,V6sgzlB6pUM,UCZ4zwEqNJ4PMSgdoMdsDFCQ,"EL EXPRESIDENTE TAMAÑO LLAVERO, ESTÁ MEJOR, CALLADÍN‼️",[0. 0. 0. ... 0. 0. 0.],expresident tama llavero mejor callad,-1.0,0.02262614667415619,0.014895886182785034,0.024046244099736214
3231,6427,V6sgzlB6pUM,UCuadwpKf1vJS5H7SSiqOfSA,Váyanse a cagar! Ni escribir saben!¡! Pivaticen todo... ala España a la mierda,[0. 0. 0. ... 0. 0. 0.],yans cagar escribir saben pivaticen espa mierda,-1.0,0.12252351641654968,0.010101285763084888,0.1296863853931427
3232,6428,V6sgzlB6pUM,UCdQvIMDY9rOLITNX-Z171YQ,Nunca olvidaré las dos mociones de censura que propuso VOX para sacar a Pedro Sánchez de la Moncloa y los del PP no le apoyaron ninguna vez.,[0. 0. 0. ... 0. 0. 0.],nunca olvidar mocion censura propuso sacar pedro nchez moncloa apoyaron ninguna,-1.0,0.018997475504875183,0.008938444778323174,0.015566729009151459
3233,6431,V6sgzlB6pUM,UCfRkBy1TiQLazIlAYBa10Tg,"Que nivel los comentarios, no he escuchado tantas gilipolleces en tan poco tiempo, es que no saben ni lo que dicen, pues me da que os vais a joder y vais a tener Sánchez cuatro añitos más, ósea que id asumiendo.",[0. 0. 0. ... 0. 0. 0.],nivel comentario escuchado tanta gilipollec tiempo saben dicen pue vai joder vai tener nchez cuatro ito asumiendo,-1.0,0.020546117797493935,0.009039062075316906,0.014189065434038639
3234,6432,V6sgzlB6pUM,UCa69hzzFA6QhhNx1hqULx3g,"VIVA EL BORREGUISMO.... INCULTO...Y... MASOQUISTA..

HAY QUE APOYAR AL NARCOTRAFICANTE....AL CRIMINAL DE GUERRA....A LA ASESINA DE ANCIANOS....
HAY QUE APOYAR A LA GENTUZA QUE NO QUIERE SUBIR!!! PENSIONES...SALARIOS.....etc..etc..etc..etc..

VIVA EL BORREGUISMO INCULTO Y LA MALA GENTE...INCULTA..

VIVA LOS POLÍTICOS CORRUPTOS...
ASI SON  LOS COME BANDERAS...

UNA PARTE DE ESPAÑA... BORREGUISMO.... INCULTO... MASOQUISTA....

ASI ES ESPAÑA....VIVA LA INCULTURA...Y LA MALA GENTE......jajajajajaja

INCULTOS....QUE EL CORRUPTO AZNAR.... NEGOCIÓ CON ETA...Y..CON JORDI PUYOL..

ANALFABETOS...DE... TELEBASURA...jajajajajs",[0. 0. 0. ... 0. 0. 0.],viva borreguismo inculto masoquista apoyar narcotraficant crimin guerra asesina anciano apoyar gentuza quier subir pension salario viva borreguismo inculto mala gent inculta viva tico corrupto come bandera part espa borreguismo inculto masoquista espa viva incultura mala gent jajajajajaja inculto corrupto aznar negoci jordi puyol analfabeto telebasura jajajajaj,-1.0,0.20097626745700836,0.01904679648578167,0.22579814493656158
3235,6436,V6sgzlB6pUM,UC1itAWy0r1QwMt0B6tR0W7Q,"Me ha gustado mucho Feijoo, y su línea del programa de gobierno que ha desgranado. Le quiero de Presidente de España.",[0. 0. 0. ... 0. 0. 0.],gustado feijoo programa gobierno desgranado quiero president espa,-1.0,0.010610289871692657,0.010231735184788704,0.011246983893215656
3236,6437,V6sgzlB6pUM,UChIo_bHTYROtzh4HmBe_88w,"Vaya verguenza 70 mil de una ciudad de 3,250,000 habitantes, y tienen la cara de echar las campanas al vuelo, defiinitivamente tenemos lo que merecemos, ya llegara el momento de llorar por la oportunidad perdida.",[0. 0. 0. ... 0. 0. 0.],vaya verguenza ciudad habitant cara echar campana vuelo defiinitivament merecemo llegara momento llorar oportunidad perdida,-1.0,0.029913781210780144,0.006664314307272434,0.018612558022141457
3237,6438,LEWl342Y3v8,UC47KHilqYK9ATv5gNUSVyzw,TRAICIÓN!,[0. 0. 0. ... 0. 0. 0.],traici,-1.0,0.09404927492141724,0.02884654328227043,0.07205571979284286
3238,6439,LEWl342Y3v8,UC7S1BlqDNpKahhmNUklTw0w,Que vergüenza y seguro que se ha pagado el viaje ella,[0. 0. 0. ... 0. 0. 0.],verg enza seguro pagado viaj,-1.0,0.036243975162506104,0.02304753102362156,0.028348829597234726
3239,6440,LEWl342Y3v8,UCN6U4zKNHQnj_TkaoBVy9Yw,Este.locutor respira odio hacia la izquierda no tiene nada de democrata es totalitario,[0. 0. 0. ... 0. 0. 0.],locutor respira odio hacia izquierda democrata totalitario,-1.0,0.0956026166677475,0.01710420288145542,0.051859039813280106
3240,6441,LEWl342Y3v8,UCKRmkU4AHOQSfwqHev_mcsg,PSOE miseria moral y económica.,[0. 0. 0. ... 0. 0. 0.],psoe miseria moral econ mica,-1.0,0.030327357351779938,0.018757915124297142,0.02955959364771843
3241,6442,LEWl342Y3v8,UCIXVZdof642Qoii-jraMV8A,UNA COSA ES SER DEMÓCRATA Y REGIRSE POR LA CONSTITUCIÓN Y OTRA ES SER TONTOS Y TRAGAR CON TODO LO QUE LE PONE POR DELANTE UN POLITICO CON UNA ALTERACION DE LA PERSONALIDAD JUNTO A UN ENEMIGO DECLARADO DEL PAIS,[0. 0. 0. ... 0. 0. 0.],cosa crata regirs constituci tonto tragar pone delant politico alteracion personalidad junto enemigo declarado pai,-1.0,0.032341472804546356,0.009764750488102436,0.02010839805006981
3242,6443,LEWl342Y3v8,UCH6Mt0Tu_vKN7K8TyXm-0Ig,No tienen vergüenza de ningún tipo.,[0. 0. 0. ... 0. 0. 0.],verg enza ning tipo,-1.0,0.03858610615134239,0.03633379936218262,0.031904950737953186
3243,6444,LEWl342Y3v8,UC66gqqiQvJWbmGt6FZm8chg,"Goder Yolanda valla Comida  d,,,,, que le estás haciendo al profogo y vividor",[0. 0. 0. ... 0. 0. 0.],goder yolanda valla comida haciendo profogo vividor,-1.0,0.04734310507774353,0.06836279481649399,0.05194934457540512
3244,6445,LEWl342Y3v8,UCRpF6m3Eds4wP1mgWR1iLlA,"Kgh, al calero el y la complice. No cabe otra",[0. 0. 0. ... 0. 0. 0.],calero complic cabe,-1.0,0.06368999183177948,0.044493045657873154,0.04049841687083244
3245,6446,LEWl342Y3v8,UCLtXPcNc-aSD9iu6-O4927w,"El bluff, de Yoly, es máximo.Ahora bien, que manía de esta mujer de refregarse los pechos con todos los que visita. Que sometida es a la voluntad del Presidente, acaso ésta Señora representa al feminismo?. Está capacitada para liderar un partido, mientras actúa a dos bandas. Es acaso que la traición al Estado sale rentable? Todo es tan absurdo y lamentable, que el mundo se partirá de risa de España. Mientras Ucrania lucha con su vida para mantener su soberanía frente a un gigante de la guerra. acá los enanos políticos del PSOE, hacen una suerte de tómbola con las comunidades.",[0. 0. 0. ... 0. 0. 0.],bluff yoli ximo ahora bien mujer refregars pecho visita sometida voluntad president acaso representa feminismo capacitada liderar partido mientra banda acaso traici sale rentabl absurdo lament mundo partir risa espa mientra ucrania lucha vida manten soberan frent gigant guerra enano tico psoe hacen suert mbola comunidad,-1.0,0.5538967847824097,0.026552995666861534,0.20790641009807587
3246,6447,LEWl342Y3v8,UCuoSHdQXc-_ZtkYIHGP_Dyw,Varcel para esta persona que no representa al pueblo hablando con un profugo,[0. 0. 0. ... 0. 0. 0.],varcel persona representa pueblo hablando profugo,-1.0,0.03102303110063076,0.007612163200974464,0.01464688777923584
