,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
3760,wS9HKEVF-84,UCEUCTy0Xo83C4mOESuamFAA,"Basta ver el mapa de Sudamerica para ver a los paises perdedores de la guerra del Pacifico: chile redujo su territorio a una raya al perder 1 millon de km2 de patagonia y ahora es un minusculo pais y bolivia perdio su salida al mar. Mientras que Peru con su extenso territorio, el tercero mas extenso de sudamerica y 19 del mundo es una potencia regional, ya que la perdida territorial en esa guerra fue minima solo 59 mil Km2, por lo que no afecto su futuro como pais, algo que si afecto a los pequeños chile y bolivia. chile al ahora tener fronteras con Peru esta rodeado por sus 3 frentes de potenciales enemigos que pueden destruirlo, especialmente peru y argentina. Mientras que bolivia ahora depende de puertos extranjeros para exportar e importar",[0. 0. 0. ... 0. 0. 0.],basta mapa sudamerica pais perdedor guerra pacifico chile redujo territorio raya perder millon patagonia ahora minusculo pai bolivia perdio salida mientra peru extenso territorio tercero extenso sudamerica mundo potencia region perdida territori guerra minima solo afecto futuro pai afecto pequ chile bolivia chile ahora tener frontera peru rodeado frent potencial enemigo pueden destruirlo especialment peru argentina mientra bolivia ahora depend puerto extranjero exportar importar,-1.0
3766,wS9HKEVF-84,UCJybxtBp-bUUwGfP7mCxs7w,Nos aliamos con quien debíamos y ciertos disque presidentes que en realidad fueron de los más grandes traidores de la patria fueron responsables de la perdida de esta guerra,[0. 0. 0. ... 0. 0. 0.],aliamo amo cierto disqu president realidad grand traidor patria respons perdida guerra,-1.0
3767,wS9HKEVF-84,UCK1JFU9vs6H--xbH4iC8myA,"Chile nos humillo, prefiero no recordar este oscuro episodio, que si bien es cierto nos dejo grandes heroes como Miguel Grau y Francisco Bolognesi dejo al descubierto todas nuestras diferencias y defectos como pais llegando a saquear y conquistar nuestra capital, fue muy lamentable

Saludos desde la ciudad blanca en la republica independiente de Arequipa.",[0. 0. 0. ... 0. 0. 0.],chile humillo prefiero recordar oscuro episodio bien cierto dejo grand hero miguel grau francisco bolognesi dejo descubierto toda diferencia defecto pai llegando saquear conquistar capit lament saludo ciudad blanca republica independient arequipa,-1.0
3775,wS9HKEVF-84,UC4EAWbGiunUBBKmTqt8lVrg,"Soy chileno y la historia está manoseada, Prat solo por morir quedó como héroe y no tuvo niun brillo, aguante Latorre el verdadero héroe",[0. 0. 0. ... 0. 0. 0.],chileno historia manoseada prat solo morir qu niun brillo aguant latorr verdadero,-1.0
3776,wS9HKEVF-84,UCb-2aDRHGtMnLYcyMPjCnkg,"Como chileno siento profunda admiracion pir la objetividad de este material. Aun asi, debemos siempre recordar 2 topicos:
La colaboracion del imperio británico y 
2: la cruenta crisis en 1910 que trajo las desigualdades del modelo economico extractivista despues de la invención del salitre sintético",[0. 0. 0. ... 0. 0. 0.],chileno siento profunda admiracion objetividad materi debemo siempr recordar topico colaboracion imperio brit nico cruenta crisi trajo desigualdad modelo economico extractivista despu invenc salitr sint tico,-1.0
3778,wS9HKEVF-84,UC77N00AnXqVcBWhZ3e24jaQ,Podrías hacer un video sobre Grau cuando se desempeñó como esclavista. Muchos peruanos lo desconocen o prefieren olvidarlo.,[0. 0. 0. ... 0. 0. 0.],podr hacer video grau desemp esclavista peruano desconocen prefieren olvidarlo,-1.0
3779,wS9HKEVF-84,UCuRvMG2Px8uxjLCXISP-iuQ,"por eso chile tiene terremotos 
es el karma",[0. 0. 0. ... 0. 0. 0.],chile terremoto karma,-1.0
3780,yC2_BogU4wg,UCb5V9kjA-zLCXQSjwyGqvzg,Que triste se te ve Clara. Que llena de vida se te siente Nasara. Este periodismo está en Buenaventura de extinción.,[0. 0. 0. ... 0. 0. 0.],trist clara llena vida nasara periodismo buenaventura extinci,-1.0
3791,Yl1BMqvCazA,UCZLMpIJXx-xr843YrbTr5Ow,Te voy a romper otra cosa madre 😂,[0. 0. 0. ... 0. 0. 0.],romper cosa madr,-1.0
3796,Yl1BMqvCazA,UCCBzek2uRuDayKo-eP2cwDA,Pues no hay multas pero si hay que cuidarse de un soldado de tenis son falsos,[0. 0. 0. ... 0. 0. 0.],pue multa cuidars soldado teni falso,-1.0
3798,Yl1BMqvCazA,UCZyNuAJ7WqoNiSwAi5Exl-Q,soi su fan nunca se bayan de internet,[0. 0. 0. ... 0. 0. 0.],nunca bayan internet,-1.0
3802,Yl1BMqvCazA,UCftj19LWCYP4E_-kMi6v8Wg,"cuando ves militares en México:😃
traen tenis:💀💀💀💀",[0. 0. 0. ... 0. 0. 0.],militar xico traen teni,-1.0
3806,gHz5DiT4So4,UCvcOdoiPLpoTTqFWqahEyLA,POrque nadie comenta la razón de que en españa le digan hilder a Hitler???,[0. 0. 0. ... 0. 0. 0.],nadi comenta espa digan hilder hitler,-1.0
3808,gHz5DiT4So4,UCzFoFq2oqwEDE1rnlrKZ_jw,Vengo del futuro y confirmo que la última película es la mayor p*ta mierda y un fracaso en taquilla. Me voy.,[0. 0. 0. ... 0. 0. 0.],vengo futuro confirmo ltima cula mayor mierda fracaso taquilla,-1.0
3810,gHz5DiT4So4,UCrKOG_xHdEfJj9ooEEI4p1w,"Acabo de alucinar con lo de graparse el sombrero, el sabado me grape sin querer el dedo y al quitarla sengr3 como un cochino, no quiero inaginar lo que le paso a él después",[0. 0. 0. ... 0. 0. 0.],acabo alucinar grapars sombrero sabado grape querer dedo quitarla sengr cochino quiero inaginar paso despu,-1.0
3811,gHz5DiT4So4,UCrKOG_xHdEfJj9ooEEI4p1w,"Todos los calvos son malvados, lleva años diciendonoslo el canal random",[0. 0. 0. ... 0. 0. 0.],calvo malvado lleva diciendonoslo canal random,-1.0
3816,gHz5DiT4So4,UC9a5x73494MMysSVmlbp-Ww,Mas invitados jodeer,[0. 0. 0. ... 0. 0. 0.],invitado jodeer,-1.0
3820,gHz5DiT4So4,UCSVqDkL5GotIUkognL_mYEA,"La bromita de las prostitutas sobra, no es gracioso utilizar a las mujeres como objeto de consumo.

Me gusta vuestro programa y me ha dado mucha pena escuchar eso.",[0. 0. 0. ... 0. 0. 0.],bromita prostituta sobra gracioso utilizar mujer objeto consumo gusta programa dado mucha pena escuchar,-1.0
3824,gHz5DiT4So4,UCjVMv_jmwLfbSkK-ogOUzkw,Me gustaría ver un podcast sobre la película de cars,[0. 0. 0. ... 0. 0. 0.],gustar podcast cula car,-1.0
3828,WKLsDhPlGVI,UCk9TmeUnVvjBnQith2U4xhQ,"Que problema El imperialismo y el abuso, la apropiación indebida es genético Los Guyaneses heredaron esto Manipuladores y mentirosos Se hacen las victimas No importa si Maduro trata de hacer lo que sea con esto Los gobiernos democráticos se enfrentaron a lo mismo La isla de Anacoco fue un gran ejemplo de la apropiación indebida, y en donde fueron detenidos oportunamente, que estos países con herencia británica han hecho PIRATAS Y la mayoria hindu Con la buena fama que tienen los hindues Idi los saca de Uganda ... Seria por algo...",[0. 0. 0. ... 0. 0. 0.],problema imperialismo abuso apropiaci indebida tico guyanes heredaron manipulador mentiroso hacen victima importa maduro trata hacer gobierno democr tico enfrentaron mismo isla anacoco gran ejemplo apropiaci indebida detenido oportunament herencia brit nica hecho pirata mayoria hindu buena fama hindu saca uganda seria,-1.0
3829,WKLsDhPlGVI,UCUdzmU5a-PumjvO3pNhldhQ,Se ha triplicado el PIB pero se lo llevaran empresas petroleras Usa o britanicas o extranjeras. Para habitantes autóctonos viviran en la miseria.,[0. 0. 0. ... 0. 0. 0.],triplicado llevaran empresa petrolera britanica extranjera habitant ctono viviran miseria,-1.0
3830,WKLsDhPlGVI,UCUdzmU5a-PumjvO3pNhldhQ,Y las sanciones usa no tendrá que ver con la inflación Venezuela?,[0. 0. 0. ... 0. 0. 0.],sancion tendr inflaci venezuela,-1.0
3833,WKLsDhPlGVI,UC6sRdemkmDTxdVezSNYVkAw,"Señor no hable de lo que no sabe, es muy ignorante a cerca del tema. Mejor vaya e investigue bien!",[0. 0. 0. ... 0. 0. 0.],habl sabe ignorant cerca tema mejor vaya investigu bien,-1.0
3835,WKLsDhPlGVI,UCHFo4SYOwxAYFKgSlHXt8Jw,"El dictador venezolano, ilegitimamente quiere hacer guerra contra su vecino para evitar un derroche político nel 2024! Y pagará demasiado caro por eso! Que avance y desafie a las potencias Occidentales!",[0. 0. 0. ... 0. 0. 0.],dictador venezolano ilegitimament quier hacer guerra vecino evitar derroch tico pagar demasiado caro avanc desafi potencia occidental,-1.0
3839,WKLsDhPlGVI,UCOchMnvjmPGF1Ij0-hA2wNQ,"Te parese democratico el de tú país?, tu país no esta bloqueado por la potencia mas genocida conocida hasta hoy, no me vengas hablar de democracia, para hablar del tema deberias primero investigar no segarte por los medios imperiales. Por favor, se le agradece mas seriedad, viva la patria grande, te guste o no, por cierto, lala calidad y tu gobierno quiere ahora negociar, eso es hipócrecia.",[0. 0. 0. ... 0. 0. 0.],pares democratico bloqueado potencia genocida conocida venga hablar democracia hablar tema deberia primero investigar segart medio imperial favor agradec seriedad viva patria grand gust cierto lala calidad gobierno quier ahora negociar crecia,-1.0
3841,WKLsDhPlGVI,UCIv14yJ7GGLHWBeGLe5Sb9A,"A tu pregunta de que Chaves y Maduro son autoritarios? Mi pregunta, son los gobiernos anglosajones autoritarios? Los gobiernos Anglosajones son colonialistas? Que es para ti estos gobiernos Anglosajones que reprimen a demogracias(ESPAÑA) ETC?",[0. 0. 0. ... 0. 0. 0.],pregunta chave maduro autoritario pregunta gobierno anglosajon autoritario gobierno anglosajon colonialista gobierno anglosajon reprimen demogracia espa,-1.0
3846,Diuz7ZpE3q0,UCtM4cvhOW3bL_zbwUVFvP4g,"Siempre europeos creyendo que tienen potestad sobre el mundo 🌎...
Pero la historia los delatará siempre.
Venezuela jamás ha invadido territorio de nadie, eso lo han hecho según la historia otros.",[0. 0. 0. ... 0. 0. 0.],siempr europeo creyendo potestad mundo historia delatar siempr venezuela invadido territorio nadi hecho historia,-1.0
3858,Diuz7ZpE3q0,UCSCbdEv3_HGwQ2xBsVMehcg,"Esta entrevista deberían compactada,hacerla pastillas y recetarselas a los escuálidos vendepatria, en especial a la zamura Maricori",[0. 0. 0. ... 0. 0. 0.],entrevista deber compactada hacerla pastilla recetarsela escu lido vendepatria especi zamura maricori,-1.0
3861,Diuz7ZpE3q0,UC-MLhyXOnjFw8G_Dut7VWEQ,En pocas palabras Inglaterra vendió algo que se había robado,[0. 0. 0. ... 0. 0. 0.],poca palabra inglaterra vendi robado,-1.0
3863,Diuz7ZpE3q0,UC9g7CLrtq1ZV0IQJ4Bxw_Bw,"Pero hay algo que no me cierra
Si Venezuela tomara por la fuerza ese territorio, quien va a reaccionar?
Los ingleses entran a la guerra o Guyana pelearia sola con Venezuela?",[0. 0. 0. ... 0. 0. 0.],cierra venezuela tomara fuerza territorio reaccionar ingles entran guerra guyana pelearia sola venezuela,-1.0
3864,Diuz7ZpE3q0,UC6clmhis4DLvrhj6YjBwYdA,el profesor torrealba forma parte de la comitiva que hace la defensa del Ezequibo actualmente quisiera saber si el esta ahi y de no estar debe llamarsele para que lo integre en esas comisiones se cuelan muchos payasos,[0. 0. 0. ... 0. 0. 0.],profesor torrealba forma part comitiva hace defensa ezequibo actualment quisiera saber debe llamarsel integr comision cuelan payaso,-1.0
3873,sjhfmfb4OrE,UCABYkyiv3J4of0UaaMDt0Aw,"Que bárbaro, después de más de 2000años y se siga alabando a este asesino, que lo único que vino a hacer fue a matar, por eso estamos como estamos 😢",[0. 0. 0. ... 0. 0. 0.],rbaro despu siga alabando asesino nico vino hacer matar,-1.0
3886,pjaozqqkuo0,UCFWVeQmpvchb0VlgS004O5w,Ay no que triste 😢,[0. 0. 0. ... 0. 0. 0.],trist,-1.0
3897,pjaozqqkuo0,UCIePjcLQ0i9rxzM7edWjCOg,"Somos tan desagradecidos al comportarnos tan mal como humanidad ,",[0. 0. 0. ... 0. 0. 0.],desagradecido comportarno humanidad,-1.0
3903,pjaozqqkuo0,UCwIyOUXkFmXgHXnHNvPq9XQ,"es increible como se despide de su madre el leon , sabe que nunca mas volvera a verla",[0. 0. 0. ... 0. 0. 0.],increibl despid madr leon sabe nunca volvera verla,-1.0
3905,bff-sVNNZuY,UCwy_p14P1PzElWnFI09zhgg,"Dejen de dar vergüenza, españoles imbeciles, basura pro Hamas de Europa.",[0. 0. 0. ... 0. 0. 0.],dejen verg enza espa ole imbecil basura hama europa,-1.0
3906,bff-sVNNZuY,UCN_UvfltBpEVJ8Jp78XOwRA,Sanchez ademas de ser un totalitarista es un irresponsable que está dañando nuestras relaciones internacionales.,[0. 0. 0. ... 0. 0. 0.],sanchez adema totalitarista irrespons ando relacion internacional,-1.0
3908,bff-sVNNZuY,UC7So7oZzkNSyJ-0zqOxexNA,"¡¡¡Estás señales indican claramente de que hay que ponerle un hasta aquí al sionismo israelita o pronto se le subiran a las barbas a cualquiera. 

Hay hechos históricos y bíblicos que demuestran las "" sobre-actuaciones y la desproporcionalidad israelí ante cualquier suceso. 

En la biblia; por una afrenta a una mujer, los judíos mataron a traición a todos los hombres de un pueblo.

En Palestina; por cada 2 misiles que Hamás  les envía, Israel les devuelve 2.000 misiles.

Si Hamás mata 15 judíos; israel asesin4 15.000 palestinos. 

Si un presidente como Sánchez o el presidente de la ONU les dice sus verdades a la cara; inmediatamente llaman a reprimenda a sus embajadores o al mismísimo presidente y hasta llegan a amenazar de que ellos "" serán los próximos ""

¿Que clase de locos son estos Sionistas supremacistas?

hay que detenerlos pero ya!!! o serán un peligro para el mundo, si es que no lo son ya.

Netanyahu es peor que H1tler o Trump y hay que encarcelarlo ya.!!!",[0. 0. 0. ... 0. 0. 0.],ale indican clarament ponerl sionismo israelita pronto subiran barba cualquiera hecho hist rico blico demuestran actuacion desproporcionalidad israel cualquier suceso biblia afrenta mujer mataron traici hombr pueblo palestina cada misil israel devuelv misil mata israel asesin palestino president nchez president dice verdad cara inmediatament llaman reprimenda embajador mism simo president llegan amenazar ximo clase loco sionista supremacista detenerlo peligro mundo netanyahu peor tler trump encarcelarlo,-1.0
3909,bff-sVNNZuY,UC6SNrJZMCNsHVJHkUKacLfA,¡Sanchez  siniestro terrorista!,[0. 0. 0. ... 0. 0. 0.],sanchez siniestro terrorista,-1.0
3910,bff-sVNNZuY,UCWW1N9Pqg7kjW60frJaUpzA,Como decimos acá en 🇲🇽 ponganles en su madre a ésos secuestradores asesinos de Hamás! 💥🇮🇱🇺🇸❤️,[0. 0. 0. ... 0. 0. 0.],decimo ponganl madr secuestrador asesino,-1.0
3911,bff-sVNNZuY,UCONpkvZvvHfN9NHYx7tMl_Q,Un  aplauso  por  el  valor  mostrado  del  presidente  español Sanchez  y  poder  decir  que  se estan  matando  civiles  incluyendo  niños  y  mujeres  embarazadas  con  bombas  !  en  la  franja  de  gaza  por  el  ejercito  de  israel  que  no  ha  reconocido  que  los  civiles  no  son  los  terroristas  de  Hamas  😎👍👏👏👏,[0. 0. 0. ... 0. 0. 0.],aplauso valor mostrado president espa sanchez poder decir estan matando civil incluyendo mujer embarazada bomba franja gaza ejercito israel reconocido civil terrorista hama,-1.0
3912,bff-sVNNZuY,UCOKFn4Eel5jlgB6tNYBMDcQ,¡ISRAEL ESTADO GENOCIDA!,[0. 0. 0. ... 0. 0. 0.],israel genocida,-1.0
3913,bff-sVNNZuY,UCHDkBG5kwI23_R6Kluluqfg,Es una vergüenza sea el presidente de mí país es un psicópata que necesita minutos de gloria,[0. 0. 0. ... 0. 0. 0.],verg enza president psic pata necesita minuto gloria,-1.0
3914,bff-sVNNZuY,UCm0WRHwsDwoBjwBLrqOqOgg,Este anormal esta destruyendo a España,[0. 0. 0. ... 0. 0. 0.],anorm destruyendo espa,-1.0
3915,bff-sVNNZuY,UCJWZWCmAZ3-Myx-LXXBQAtQ,Este tío por qué no calla semete donde no le importa 😢😢😢😢😮😮😅,[0. 0. 0. ... 0. 0. 0.],calla semet importa,-1.0
3917,bff-sVNNZuY,UCM_3EfGhfMQtzNd3d3iajUg,"Ahora exijir a un pais que respete el derecho internacional es apoyar el terrorismo o en este caso antisemitismo, entonces soy un Judio antisemita segun el gobierno Israeli? payasos",[0. 0. 0. ... 0. 0. 0.],ahora exijir pai respet derecho internacion apoyar terrorismo caso antisemitismo entonc judio antisemita segun gobierno isra payaso,-1.0
3918,bff-sVNNZuY,UCRhcr07M8rfNQwDv5GH-Iow,Fue solamente el felon .para darselas de importante y salir en todas noticiarios del mundo ! El narcisista felon necesita publicidad !😅😅,[0. 0. 0. ... 0. 0. 0.],solament felon darsela important salir toda noticiario mundo narcisista felon necesita publicidad,-1.0
3920,bff-sVNNZuY,UCIAMsa51HKHqE_pO4xiK7SA,"A los g no cidas hay que dejar de hacerles reverencias. 15.000 asesinatos merecen el repudio y condena de cualquier persona decente. Más implicación internacional hace falta para llegar a una PAZ JUSTA después de 75 años. Ya es hora de hechos. Vivan CHILE, COLOMBIA, BOLIVIA y SUDÁFRICA.",[0. 0. 0. ... 0. 0. 0.],cida dejar hacerl reverencia asesinato merecen repudio condena cualquier persona decent implicaci internacion hace falta llegar justa despu hora hecho vivan chile colombia bolivia frica,-1.0
3921,bff-sVNNZuY,UCEtDuNIPyhNejdOZ84o7yCw,El presidente más inutil de España y más alla,[0. 0. 0. ... 0. 0. 0.],president inutil espa alla,-1.0
3922,bff-sVNNZuY,UCgnNHgZ3POBX62yXEm8eNrA,y que fue lo que dijo o hizo el castrochavista sanchez,[0. 0. 0. ... 0. 0. 0.],dijo hizo castrochavista sanchez,-1.0
3923,bff-sVNNZuY,UCjIMb9JbvakeRbUFakQikyg,"Quieres un estado palestino. ??.
Porque no donas medio territorio español para que creen su estado. Pedro Sánchez grandisimo terrorista , el que apoya el terror es también un terrorista",[0. 0. 0. ... 0. 0. 0.],quier palestino dona medio territorio espa creen pedro nchez grandisimo terrorista apoya terror tambi terrorista,-1.0
3939,x6oXUFjvI9A,UCNQG0W7GHjYtET6AdukFz7w,"Compré un XC40 T2 el pasado mes de agosto de 2022 y se ha encendido varias veces la ALARMA DE DIRECCION ASISTIDA, lo hemos llevado al concesionario de VOLVO y allí nos dicen que se trata de un fallo de SOFTWARE, pero que todavía no está hecha la actualización que elimine esta avería. Así llevamos varios meses y VOLVO no nos ha dado todavía respuesta a este asunto. Según nos han dicho son varios los vehículos comprados en esta fecha los que presentan este mismo problema. Creo que una marca como VOLVO debe responder con mayor seriedad y rapidez.",[0. 0. 0. ... 0. 0. 0.],compr pasado agosto encendido varia vece alarma direccion asistida llevado concesionario volvo dicen trata fallo softwar todav hecha actualizaci elimin aver llevamo vario mese volvo dado todav respuesta asunto dicho vario culo comprado fecha presentan mismo problema creo marca volvo debe respond mayor seriedad rapidez,-1.0
