,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggressive
3637,SBYJbnUCTQE,UC9Ji8DU1UDiMCwEnPfpRyWw,Son las dos cosas .  Cómo un árbol y sus ramas,[0. 0. 0. ... 0. 0. 0.],cosa rbol rama,-1,0.18384654819965363,0.0716235488653183,0.09254922717809677
3639,TSirJnPQrr0,UCJ1PjA7lFGwkr0j25CgFu9A,"Cualquiera que diga que las métricas habituales no sirven sin decir cuáles sí y por qué para mí es un magufo, lo siento. No medir es no saber.",[0. 0. 0. ... 0. 0. 0.],cualquiera diga trica habitual sirven decir magufo siento medir saber,-1,0.025839412584900856,0.013387860730290413,0.01610758900642395
3641,TSirJnPQrr0,UCDvm5_c-1EJBCs_Gx-dPMSQ,HA PASADO UN AÑO: CHINA NO HA QUEBRADO. SALUDOS.,[0. 0. 0. ... 0. 0. 0.],pasado china quebrado saludo,-1,0.16950246691703796,0.03196336328983307,0.09390483796596527
3645,TSirJnPQrr0,UCZBN5Yh2R2wB8gvx_NkIkxQ,El peor moderador 😂,[0. 0. 0. ... 0. 0. 0.],peor moderador,-1,0.016676153987646103,0.015184969641268253,0.012477796524763107
3647,TSirJnPQrr0,UCDkKKq4qo8riEeQGSSkYE_g,"Adrián es un propagandista chino, claramente.",[0. 0. 0. ... 0. 0. 0.],adri propagandista chino clarament,-1,0.023058399558067322,0.025498606264591217,0.024549851194024086
3653,TSirJnPQrr0,UC3XuL5K2APiwoCEVMJ2zseA,"La verdad esto es el mundo en que vivimos. Una Sociedad en su total ignorancia que tienen que desaprender o viajar en el viajero del tiempo al pasado para desaprender, reaprender y aprender completamente para entender las razones y justificaciones que se emiten a diario en el interner, en youtube en masa cantidad de informaciones buenas, no buenas, hasta basurales, muy egoistas y cantidad de desinformacion que este Canal no justifica sus razones sino su ignorancia de ese mundo liberalismo que tienen que desaprender muchisimo mas de lo que se imagina que todo eso era antes y ahora estamos en un mundo destinto, moderno y mas avanzado que en el pasado. //""Sobre las cosas hay que ser muy esficífico y con una base cientifica, NO DIRECTO JUZGANDO O INTENTANDO LA DESINFORMACION MUY DIRECTA CON MUCHAS JUSTIFICACIONES MIENTRAS EL MUNDO ESTÁ DESPIERTA SOLO NECESITAMOS DESAPRENDER JUAN RAMÓN RALLO"".",[0. 0. 0. ... 0. 0. 0.],verdad mundo vivimo sociedad total ignorancia desaprend viajar viajero tiempo pasado desaprend reaprend aprend completament entend razon justificacion emiten diario intern youtub masa cantidad informacion buena buena basural egoista cantidad desinformacion canal justifica razon sino ignorancia mundo liberalismo desaprend muchisimo imagina ahora mundo destinto moderno avanzado pasado cosa esfic fico base cientifica directo juzgando intentando desinformacion directa mucha justificacion mientra mundo despierta solo necesitamo desaprend juan rallo,-1,0.2194211184978485,0.009646071121096611,0.08468282967805862
3654,TSirJnPQrr0,UCNSNCChi1s1kSaggqACVHkw,"Pobre Adrián Diaz... otro año que toene que aguantar la historia de que china se hunde.jajaja. 
Un experto contra 2 vendehumos.xD",[0. 0. 0. ... 0. 0. 0.],pobr adri diaz toen aguantar historia china hund jajaja experto vendehumo,-1,0.042771756649017334,0.04689754545688629,0.0483587346971035
3660,y_5TWvP9Z4s,UCrerQhpGvSb2ni7Zwf93xtQ,cipayo del imperio y del dólar,[0. 0. 0. ... 0. 0. 0.],cipayo imperio,-1,0.18464717268943787,0.12173479050397873,0.13060973584651947
3663,y_5TWvP9Z4s,UC-Ep8Hzm6oEkPF6_SmH94JQ,Tantos millones sin poder gastar....,[0. 0. 0. ... 0. 0. 0.],tanto millon poder gastar,-1,0.05143124610185623,0.016209546476602554,0.027217524126172066
3665,y_5TWvP9Z4s,UC_DMiuxFgMqk3gAJUaYW9EA,"Excelente exposición, descripción real de lo que es LATAM.
Sin duda alguna lo relevante es que la Economía de Libre MERCADO es la solución para los problemas de la Sociedad.
Al contrario el Neomarxismo destructivo con GOBIERNOS Comunistas Totalitarios y SOCIALISTAS son fuente de CORRUPCIÓN generalizada en el Estado y POBREZA.",[0. 0. 0. ... 0. 0. 0.],excelent exposici descripci real latam duda alguna relevant econom libr mercado soluci problema sociedad contrario neomarxismo destructivo gobierno comunista totalitario socialista fuent corrupci generalizada pobreza,-1,0.04453633725643158,0.006971561815589666,0.027621759101748466
3668,y_5TWvP9Z4s,UChVHGmrm1Zz7Q-s9_Ybq1OA,"Nuestro país sería una potencia mundial, pero gracias a los funcionarios corruptos que creen que es su habilidad el apropiarse de los recursos del estado, nos mantendremos en el mismo lugar como un país pobre😢",[0. 0. 0. ... 0. 0. 0.],potencia mundial gracia funcionario corrupto creen habilidad apropiars recurso mantendremo mismo lugar pobr,-1,0.09573454409837723,0.006241726689040661,0.043509386479854584
3673,y_5TWvP9Z4s,UC99kMsPzbgpd3SpyiJGIXpQ,"Es una bestia este panza  de ballena. Come con plata gratos, como va a creer???  O sabe o no sabe, es de la misma universidad que la falsa fiscal.",[0. 0. 0. ... 0. 0. 0.],bestia panza ballena come plata grato creer sabe sabe misma universidad falsa fiscal,-1,0.9260978102684021,0.8676352500915527,0.8361788392066956
3674,y_5TWvP9Z4s,UCgjOrrsHMzKrWDopM3crMPg,Pobre diablo ....,[0. 0. 0. ... 0. 0. 0.],pobr diablo,-1,0.14182031154632568,0.0743459090590477,0.12482278048992157
3675,y_5TWvP9Z4s,UCZaBwT_ROXJO6Vpcb8y4V4g,"Considerado uno de los mejores banqueros y dice q todo es x las marchas y que solo les faltan 11 soles p salir de pobreza??q vendan 1 emoliente + o 1/2 k de papa eso no cuesta 11soles ,está hablando como su presidenta y creando nuevos discursos, un insulto a la inteligencia.",[0. 0. 0. ... 0. 0. 0.],considerado mejor banquero dice marcha solo faltan sole salir pobreza vendan emolient papa cuesta sole hablando presidenta creando nuevo discurso insulto inteligencia,-1,0.05955946072936058,0.008515066467225552,0.02262778766453266
3677,y_5TWvP9Z4s,UClVhMzQMKK3TBzpQMWMaVCQ,Mucha delincuencia,[0. 0. 0. ... 0. 0. 0.],mucha delincuencia,-1,0.21791113913059235,0.022837113589048386,0.08481051027774811
3678,wMhRNrgR64Q,UCjW-Pp3txjMYurX-hMnZGfg,"A este sr. deberia EL ESTADO, pagarle para que vaya de universidad en universidad por todo el pais para que limpie la mente a todos los muchachos...xq los politicos, los seudoeconomistas marxistas, los resentidos sociales, y tantos dementes les lavan el cerebro, los cogen desde los 17 años y los adoctrinan. vaya señor de universidad en universidad asi hara patria",[0. 0. 0. ... 0. 0. 0.],deberia pagarl vaya universidad universidad pai limpi ment muchacho politico seudoeconomista marxista resentido social tanto dement lavan cerebro cogen adoctrinan vaya universidad universidad hara patria,-1,0.11173217743635178,0.05836663022637367,0.1250218003988266
3683,wMhRNrgR64Q,UCSPNymiRHz3wVZXFPdefu1A,"Si gente brillante como Ud ,estaría en el congreso otro sería nuestro Perú.
Es una vergüenza que durante años elegimos a politiqueros, a delincuentes y a ignorantes que legislan, influenciados por los medios de comunicación que los hacen populares",[0. 0. 0. ... 0. 0. 0.],gent brillant congreso verg enza elegimo politiquero delincuent ignorant legislan influenciado medio comunicaci hacen popular,-1,0.03886926919221878,0.008580989204347134,0.03717980906367302
3687,wMhRNrgR64Q,UC5kaNGS3zBTxJ8tiRvSAeLw,"Gran Charla, una lastima la poca visibilidad de este contenido.",[0. 0. 0. ... 0. 0. 0.],gran charla lastima poca visibilidad contenido,-1,0.01645117811858654,0.011350594460964203,0.010796675458550453
3688,wMhRNrgR64Q,UCK5W7_bVshmCj_ondZNFDjg,"Trump Trump abajo los progresista, comunistas, socialistas. Democracia sucks",[0. 0. 0. ... 0. 0. 0.],trump trump abajo progresista comunista socialista democracia suck,-1,0.590770423412323,0.12116122245788574,0.4893330931663513
3689,wMhRNrgR64Q,UCjjjDgDBG6nBzOkfGP45NRg,"Estos datos son un tesoro muy importante 
Lastima que no se enseñe en los colegios 😔😔😔😔",[0. 0. 0. ... 0. 0. 0.],dato tesoro important lastima ens colegio,-1,0.02117864228785038,0.01814945973455906,0.018263153731822968
3707,1xicsr-vPOo,UCQihSLgAWK19nLNK3BKZdow,"Yo conozco ambas tecnologías. Había otro video de una cafetera italiana y yo ya sabía cómo usarla antes de ver el video y sin duda los jóvenes de ahora están perdidos, teniendo aparatos portátiles donde tienen toda la información del mundo y se dedican a ver tonterías y vender sus cuerpos por $3.99
Que asco es la juventud de hoy.",[0. 0. 0. ... 0. 0. 0.],conozco amba tecnolog video cafetera italiana usarla video duda vene ahora perdido aparato port tile toda informaci mundo dedican tonter vender cuerpo asco juventud,-1,0.13751143217086792,0.006957114674150944,0.046113256365060806
3710,1xicsr-vPOo,UCtqf5bC9Ev0TzDXzLHEF0ww,"RETURBIO LO DEL PORNO, C PASO ESE PROGRAMA JAJAJAJAJA",[0. 0. 0. ... 0. 0. 0.],returbio porno paso programa jajajajaja,-1,0.042513806372880936,0.03540521115064621,0.02538030967116356
3721,PLc_xQjQlCk,UCBJbUE6CrtiU-VoW980q99w,"Gracias por este video.
Creo que la deuda pública se va a disparar. Los rescates implican salvar a muchas empresas agónicas. El Banco Europeo saca dinero a raudales para entregarlo a empresas de este tipo. Así,  van a ahogar a los ciudadanos más para compensar esta estafa legal. Ya lo estamos viendo, muchos productos alimenticios ya han subido de precio. Ello no es debido directamente porque ahora compremos más comida, sino porque es el resultado de esta entrega de dinero a las grandes empresas. A más dinero entregado a estas empresas, entre ellas los bancos, más subirán los productos que consumimos, porque es la forma en la que los ciudadanos pagamos este servicio gratuito de dinero a empresas quebradas y algunas, amigas.
Es la gran estafa de la economía que nosotros, los ciudadanos, en nuestra ignorancia pagamos una y otra vez con consecuencias trágicas para nuestras vidas. La gente debería saber, que nunca nos lo dicen, que cuando escuchamos en las noticias, que el Banco Europeo va a dar tantos miles de millones para ayudar en esto y lo otro, lo que están haciendo es lo ya comentado. 
A ello sumamos un PIB negativo con lo cual, a más deuda pública y menos producción, con ello más paro y sueldos precarios, nos lleva  a un futuro bastante sombrío, económicamente. Aunque como bien dicen, a río revuelto ganancia de pescadores. 
Además, vamos a ver cómo evoluciona el precio del oro. Yo temblaría si sube mucho. 
Un saludo.",[0. 0. 0. ... 0. 0. 0.],gracia video creo deuda blica disparar rescat implican salvar mucha empresa nica banco europeo saca dinero raudal entregarlo empresa tipo ahogar ciudadano compensar estafa legal viendo producto alimenticio subido precio ello debido directament ahora compremo comida sino resultado entrega dinero grand empresa dinero entregado empresa banco subir producto consumimo forma ciudadano pagamo servicio gratuito dinero empresa quebrada amiga gran estafa econom ciudadano ignorancia pagamo consecuencia gica vida gent deber saber nunca dicen escuchamo noticia banco europeo tanto mile millon ayudar haciendo comentado ello sumamo negativo deuda blica meno producci ello paro sueldo precario lleva futuro bastant sombr econ micament aunqu bien dicen revuelto ganancia pescador adem vamo evoluciona precio temblar sube saludo,-1,0.5199914574623108,0.02165791392326355,0.24243931472301483
3724,PLc_xQjQlCk,UCdQMHD6kUSXIU-PxnkKBpsw,"EL AJUSTE EN LA ECONOMIA DEL ESTADO DEBE SER DRASTICA. BAJAR ALTOS SUELDOS DE FUNCIONARIOS DEL ESTADO, ELIMINACION DE MUCHISIMOS CARGOS INNECESARIOS, ELIMINAR VIAJES Y  TANTOS DIPLOMATICOS, ESCUCHAR TODAS LAS OPINIONES DE TECNICOS, PUES NO HAY SIQUIERA UNO EN EL GOBIERNO, QUE HA CONTRATADO A UN GRUESO GRUPO DE IGNORANTES, QUE NO ADMITEN  A ALGUIEN CAPAZ, POR AQUELLO DE QUE EN TIERRA DE CIEGOS, EL TUERTO ES REY.",[0. 0. 0. ... 0. 0. 0.],ajust economia debe drastica bajar alto sueldo funcionario eliminacion muchisimo cargo innecesario eliminar viaj tanto diplomatico escuchar toda opinion tecnico pue siquiera gobierno contratado grueso grupo ignorant admiten alguien capaz aquello tierra ciego tuerto,-1,0.07560600340366364,0.007874240167438984,0.03319098427891731
3727,PLc_xQjQlCk,UCWZ470o8S0QhDDKb_6X62Ig,"Mas charlas así, y menos charlatanes diciendo gilipolleces desde la Petrona del gobierno",[0. 0. 0. ... 0. 0. 0.],charla meno charlatan diciendo gilipollec petrona gobierno,-1,0.42034611105918884,0.045668646693229675,0.12248526513576508
3728,PLc_xQjQlCk,UCaw9JoOeXuZ4L5ezDgccNag,"Señor Rallo hace unos días comento que recortando a políticos, cobrando deuda de la banca etc solo ahorraríamos un 3% y todo lo que nos roban esta clase de políticos privilegiados fascistas (PSOE,PP PODEMOS,VOX CIUDADANOS Y NACIONALISTAS) surgidos en la transición para aprovecharse de los españoles.Señor Rallo sumele al 3% ese lo que nos roban por atrás mire y veráhttps://www.tcu.es/repositorio/82b7de8c-c244-4a79-8050-6c99b286baaa/D1366.pdf",[0. 0. 0. ... 0. 0. 0.],rallo hace comento recortando tico cobrando deuda banca solo ahorrar amo roban clase tico privilegiado fascista psoe podemo ciudadano nacionalista surgido transici aprovechars espa ole rallo sumel roban mire http repositorio baaa,-1,0.09679621458053589,0.010093078017234802,0.07686726003885269
3730,PLc_xQjQlCk,UCOczwY9kKz7YnD4VthnKKNQ,"Veo tan necesario vuestras medidas y modo de verlo, como de imposible de ejecutarlo, dada la ignorancia y mediocridad de los políticos actuales y sobre todo de la sociedad.",[0. 0. 0. ... 0. 0. 0.],necesario medida modo verlo impos ejecutarlo dada ignorancia mediocridad tico actual sociedad,-1,0.027325792238116264,0.005889519117772579,0.014981829561293125
3731,PLc_xQjQlCk,UCmMaSCcyhu9sI2_F2-FyXMw,Estan eliminado comentarios no afines al gobierno socialcomunista en la paguina oficial del PSOE de Facebook dejarle unos recados gobierno dimision gobierno dimision 🇪🇸🇪🇸🇪🇸🇪🇸🇪🇸,[0. 0. 0. ... 0. 0. 0.],estan eliminado comentario afin gobierno socialcomunista paguina ofici psoe facebook dejarl recado gobierno dimis gobierno dimis,-1,0.031321849673986435,0.012943699955940247,0.031484510749578476
3733,0k-qGbhoUAI,UC_BcZeHgDlHM45No1Vp9vNg,La tasa de interes sube supuestamente para controlar la inflacion...el comerciante toma el dinero al precio que sea...y lo traskada,[0. 0. 0. ... 0. 0. 0.],tasa inter sube supuestament controlar inflacion comerciant toma dinero precio traskada,-1,0.0672789141535759,0.013396088033914566,0.03174290806055069
3734,0k-qGbhoUAI,UCpDZNJwFZGWETrQx21SNKxg,Muy buena informacion. lo mas triste que los PRETISTAS no entienden nada de lo que dicen!,[0. 0. 0. ... 0. 0. 0.],buena informacion trist pretista entienden dicen,-1,0.02550777792930603,0.009128358215093613,0.01905577816069126
3739,0k-qGbhoUAI,UChCH3LNy4gjUC0YRyIiQuHw,Si señores de Caracol los colombianos somos malos no debimos votar por un gobierno alternativo debimos ser obedientes y votar por los bandidos de siempre así ello podrían seguir acabando con todo y ustedes se encargarían de lavarle el cerebro a la gente diciendo que todo va divinamente.,[0. 0. 0. ... 0. 0. 0.],ore caracol colombiano malo debimo votar gobierno alternativo debimo obedient votar bandido siempr ello podr seguir acabando usted encargar lavarl cerebro gent diciendo divinament,-1,0.1703837513923645,0.0182243250310421,0.08298638463020325
3740,0k-qGbhoUAI,UCIQidvw23tFUiVG3Mk6WMMg,El mínimo subió una bobada y le subieron a todo en diciembre y también en enero peor q en pandemia,[0. 0. 0. ... 0. 0. 0.],nimo subi bobada subieron diciembr tambi enero peor pandemia,-1,0.03718893602490425,0.009768209420144558,0.019702009856700897
3743,0k-qGbhoUAI,UC4h-3ZD8hYeOACmk4hvoR4w,"Segun caracol, necesitamos a DUQUE de vuelta !!!!!porque ellos si trajeron la inversion y en esa época Colombia era Suiza!!!",[0. 0. 0. ... 0. 0. 0.],segun caracol necesitamo duqu vuelta trajeron invers poca colombia suiza,-1,0.387892484664917,0.015495046973228455,0.10229073464870453
3746,0k-qGbhoUAI,UCXtrUcF2dR6ZmNu6TGw_6wg,Propaganda barata. Caracol debe ser  demandada por pánico económico.,[0. 0. 0. ... 0. 0. 0.],propaganda barata caracol debe demandada nico econ mico,-1,0.12570913136005402,0.07723327726125717,0.06549449265003204
3747,0k-qGbhoUAI,UCOvid0dqqjr8pMc4cQ7RpfQ,"Desacertado la opinion del precio del Dolar, desafortunadamente la inflacion y la tasa de interes crecera por ende tambien aumentara el valor del Dolar. Las acciones del gobierno en el sector energetico esta generando inestabilidad en el precio del peso colombiano.",[0. 0. 0. ... 0. 0. 0.],desacertado opinion precio dolar desafortunadament inflacion tasa inter crecera end tambien aumentara valor dolar accion gobierno sector energetico generando inestabilidad precio peso colombiano,-1,0.18304882943630219,0.01531310472637415,0.05486851930618286
3748,0k-qGbhoUAI,UCZJylRaj34WP901Fy2LJhBQ,Vaya propaganda esta noticia.,[0. 0. 0. ... 0. 0. 0.],vaya propaganda noticia,-1,0.07651407271623611,0.03191657364368439,0.045633599162101746
3756,d_vrcyqBslc,UCJp55QUXJviymYdQL6zpWvg,"Cuidado... Diga la verdad!!! . No confunda.. .  Cuba nunca tuvo Bandera Americana. Fuimos libres gracias al comercio libre con EU.. Europa... Latino America. Muy feo la  frase ..  parte COMUNISTA suya...Que Cuba  era colonia de USA. . Que Cuba fue  colonia  Americana... ??????? 😢. Esa es la cantaleleta Marxista que hundio a Cuba en oceano Ruso de sangre Cubana INOCENTE ... El Marxismo IMPUESTO  Dominio  .. hubo  Fusilamientos de inicentes..  Saqueos nacional de propiedades y negocios legales. (Trabajo para miles de familias ..)  HOY... Cuba Convertida Colonia estrategica Rusa... Kremlin. Poblacion  con asfixa de represion... no libertad .. hambre.. y brutalidad sin Dios y su palabras. Pais mas HAMBRIENTO y  pobre  del mundo. Colonia Rusa base  militar oara conquistar  variios  paiases  YA propiedad  Rusa  con gobiernos titeres... . y  destruidos en Latino AMERICA. El  Bloqueo es  Ruso.  No Americano. El gobierno Marxista de  Cuba comercia  con el resto del MUNDO. . Solo  Inventaron el peso cubano pra pagarles a esclavos cubanos.   Para un corral de humanos sin acceso a comercio... Dinero real...  comida...medicina..  transporte... LIBERTAD.... 😢 que es  lo natural para existir  en el Planeta... LOS REPTILES  TIRANOS DE   CUBA MERECEN  HOY.... CONSECUENCIAS JUDICIALES!!!    Castigo Mundial  Por GENOCIDIO de un pais libre que nunca ataco  a nadie  y por 63 Anos fue  pulverizado.. Y AHORA QUE??? 😢 Pues increible . Horrendo.  lo continuan  vendiendo..   disfrazado..... Paquete muy lindo.. 🎉.. LES 😮 TOCAN EN LA PUERTA MANANA PARA  VENDERLO .. 😂 Y ...  DEVORARLOS.... El Nombre del producto  se llamara . """"Llego lo Justicia Social"""" Y realmente...  En el paquete .. Comienzo De Muerte de Una Nacion"""" y asi..  lo siguen vendiendo los  Reptiles con apariencia HUMANA. Pero  EN DIOS  CONFIAMOS . AMEN.",[0. 0. 0. ... 0. 0. 0.],cuidado diga verdad confunda cuba nunca bandera americana libr gracia comercio libr europa latino america frase part comunista cuba colonia cuba colonia americana cantaleleta marxista hundio cuba oceano ruso sangr cubana inocent marxismo impuesto dominio fusilamiento inicent saqueo nacion propiedad negocio legal trabajo mile familia cuba convertida colonia estrategica rusa kremlin poblacion asfixa repres libertad hambr brutalidad dio palabra pai hambriento pobr mundo colonia rusa base militar oara conquistar variio paias propiedad rusa gobierno titer destruido latino america bloqueo ruso americano gobierno marxista cuba comercia resto mundo solo inventaron peso cubano pagarl esclavo cubano corral humano acceso comercio dinero real comida medicina transport libertad natur existir planeta reptil tirano cuba merecen consecuencia judicial castigo mundial genocidio pai libr nunca ataco nadi ano pulverizado ahora pue increibl horrendo continuan vendiendo disfrazado paquet lindo tocan puerta manana venderlo devorarlo nombr producto llamara llego justicia social realment paquet comienzo muert nacion siguen vendiendo reptil apariencia humana dio confiamo amen,-1,0.8350157141685486,0.04660333693027496,0.6294917464256287
