index,category,comment,num_cat,ideología política,machismo,racismo
3695,racismo,"Yo soy venezolana,  me quedo en mi pais, la situacion fue  dificil al principio, no todos los venezolanos somos esos mensajes ofensivos; creo que la educacion primeramente  .  Venezuela recibio a varios europeos, arabes y asiaticos especialmente españoles, italianos y holandeses. Mis bisabuelos eran holandeses ellos se quedaron en venezuela, ya que ese entonces venezuela gozaba  de buena economia, aparte se sintieron familiarizados; recibieron un trato especial ,asi sucesivamente los europeos , y demas extranjeros fueron tratados de igual forma. Existe una minoria de venezolanos que son  mal hablados; inmaduros, esto se debe a que la mayoria es por la ignorancia,  falta de estudios ,  falta integridad , no tienen bases solidas, familias difuncionales y entre problemas que vienen de la educacion integral especialmente  vienen del seno familiar . El respeto , la integridad que forman parte del caracter son bases que se forman desde hogar y otros paises latinos que viven bajo la ignorancia y el racismo . Tu puedes encontrar en vzla actual personas buenas y  sabias debido al proceso economico,  religioso y social que se vive.",2,0,0,1
1022,ideología política,"Jodido Imperio Británico, siempre robando territorios y anexandolos. Devuelvan Malta, Las Malvinas y Gibraltar!",0,1,0,0
1547,racismo,"Los chinos son muy herméticos, ni el saludo contestan, de ería regresar a su patria y no salir de ahí
No me caen mal,
Solo cuando les hablo por algo y no contestan",2,0,0,1
294,racismo,"Muy bonito todo lo que dice este caballero sobre un mundo sin fronteras,pero es solamente un sueño palabras vacías porque la realidad es muy distinta.Una inmigración sin control seria un verdadero desastre.Todas las personas que desean una vida mejor,los delincuentes,terroristas y demás,estarían moviéndose por toda Europa.Muchos irían a Francia,proce
dentes de sus antiguas colonias,otros a Alemania otros a Suecia buscando su alto nivel de vida.En fin por toda Europa.
Pero,¿ como integrar a personas que no necesitas.?
La llegada de personas puede ser buena si esas personas llegan a un país con trabajo para ellos.
Los andaluces que trabajaron en otros países europeos iban con un contrato y cuando terminaba los enviaban a su casa.",2,0,0,1
1236,racismo,Los indígenas eran muy bravos no le tenian miedo a la muerte. Por eso los españoles los evangelizaron. Para meterle sus miedos del infierno. Para poder asi doblegarlos. Con el miedo. Estos europeos se dieron cuenta que el muedo era la unica herramienta de matar esos hombres eternos,2,0,0,1
3322,ideología política,"En tres siglos los USA no intentaron nada contra la Corona de España, que les había ayudado en su independencia del Reino Unido. En menos de 30 años México perdió el 55% de su territorio con el ""amigo del norte"". Y gracias. Porque pudo desaparece del mapa si los USA se hubieran empeñado en quedarse con el resto. Por supuesto, cualquier indio o mestizo hubiera sido exterminado como en el norte y hoy no habría universidades y presidentes predicando lo malos que eran los españoles.",0,1,0,0
1449,ideología política,"Argentinos, Uruguayos, Chilenos e ingleses en el sur ,  Panameños, venzolanos, colombianos, ecuatorianos e ingleses en norte, ambos ejercitos nos impuesierón a la fuerza y con armas ¨Libertad¨ e ¨Independencia¨. Con España el Perú era el 25% del PBI de Sud América,  y luego pasó a representar menos del 10%,  nos endeudarnos a la fuerza x 100 años con los ingleses y franceses por prestamos que no pedimos, (y eso que Bolivar y San Martín se llevarón toneladas de oro y plata a Londres),  luego estos 2 paises nos invadierón con sus productos industrializados, perdimos el comercio con Filipinas y China a manos de los ingleses, a los hacendados en la sierra les expropiarón sus hectareas de terrenos y se pasó a la improductividad de la tierra y el agro llevandolos a la pobreza.  ¿Cuándo se jodio el Perú???  se jodío con esta independencia impuesta a la fuerza. Lima la ciudad de los Reyes, envidiada por todo sus vecinos,cayó en el atrazo. Latinoamerica paso de ser un solo pais a convertirse en 20 naciones pobres tercermundistas con odio entre ellos por falsos nacionalismos y guerras por fronteras que antes no existian.  En Perú guerras internas de caudillos corruptos financiados por empresarios corruptos para que sean presidenetes nos empobreció más y perdimos territorio,  situación que hasta la fecha se presenta con corruptos tipo;  Toledo, Ollanta, PPK, Vizcarra, Sagasti, Pedro Castillo, 2023  hay pobreza, analfabetismo, desnutición, dengue, estamos  peor que en el Virreynato.  Bueno,  solo queda educarse uno mismo en una institución particular, celebrar con la familia, viajar y conocer otros continentes otras personas y amores,  aprender idiomas  y hacer empresa para no trabajar en el estado como un caviar.  Salud.",0,1,0,0
3234,ideología política,"Alemania se hunde. Y le está bien. Por aceptar el rol de esclava de EEUU. No tienen personalidad ni soberanía. Al principio Scholz fue inteligente al no querer entrar en una guerra contra Rusia. Pero no le dejaron los ""socios"" (😂😂😂) americanos. Alemania se hunde.",0,1,0,0
3920,ideología política,"Tanta gente ha muerto para defender su territorio ahora a los europeos no les importa ,lo peor es que están bajo un invasion silenciosa de los mismos que luchaban contra los cruzados.",0,1,0,0
61,ideología política,"Marruecos, no es enemigo, es un país en el siempre está oscilando a España, pero ha sucedido según sus jefes de estado o reyes, el actual es más belicoso y más rico, teniendo al pueblo empobrecido, hay que recordar que a su padre lo intentaron matar en un ataque aéreo fallido, eso demuestra el descontento que había en el ejercito. Por el bien de ambos países lo mejor es estarse quietos, mientras no haya una amenaza 8mportante. Estamos por otro lado cansados de los piratas británicos y su apropiación indebida de Gibraltar",0,1,0,0
4153,ideología política,Esa Kate esta loca. Como cree que se le va a dar $.,0,1,0,0
2788,racismo,"Jajaja lo que siempre ha querido Estados Unidos es que los narcos mexicanos sean considerados terroristas. Así tendría libertad de enterar Estados Unidos a mexico , volverlo un Afganistán , mejor que los gringos controlen a sus drogadictos  y sobre todo el tráfico de armas, que es donde las compran los narcos mexicanos.",2,0,0,1
367,racismo,"*SOY G4Y MARROQUÍ CON CUL0 ROTO, Y LA HERMOSA ESPAÑA JAMÁS PEDIRÁ PERDÓN por todo lo grandioso que dejaron a donde llegaron y conquistaron* , dejaron universidades, hospitales e imponentes edificios coloniales, sacando de la prehistoria a los nativos como yo... SUERTE TUVIERON DE QUE EN HISPANOAMÉRICA LLEGARA ESPAÑA, Y QUE NO LLEGARA INGLA_NADA A ACABAR CON TODOS LOS NATIVOS.
*America que agradezca a los españoles el idioma, los edificios coloniales, las ciencias, las artes, la rueda, el metal y toda esa rica cultura que dejó el gran imperio hispánico, con más de 300 años. ¡VIVA ESPAÑA, VIVA LA HISPANIDAD JAMÁS SERÁ VENCIDA!*
❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️🇪🇸❤️",2,0,0,1
1550,racismo,"A los ondureños y salvadoreños si que se vayan, a esos en ningún lado los quieren. Además de que son muy violentos sabiendo que están en suelo ajeno.",2,0,0,1
626,racismo,No solo es así con los negros.  Están configurados para tener en menos a todos los que no sean chinos.,2,0,0,1
798,racismo,Los ricos le interesa que la gente trabaje y los negros son ignorantes flojos  y por eso se forman como asesinos como en Sudáfrica que están matando a los granjeros boers,2,0,0,1
4229,racismo,"Inaudito. Nos quedamos atónitos.
Unos inmigrantes jázaros, europeos, sin una gota de sangre semita, se instalan en Palestina, para tener allí un hogar. 

Vienen cada vez más, pretenden dominar, constituyen un Estado sionista, en una tierra que no es suya, pero que dicen que lo es, y que Dios se la dió.
Durante unos tres cuartos de siglo han ido ocupando cada vez más tierra de los palestinos, asentamientos ilegales, ocupación perpetua. Hostigamiento, encarcelamiento de niños y adultos, sin o proceso judicial. 

¿La devastación bombardeo de Gaza, con más de 15.000 muertos, gran parte niños y mujeres; bombardeo de más de 20 hospitales, ambulancias atacadas y destruidas, más de 60 periodistas asesinados, advertencia y aviso para el desalojo de la población civil de Gaza, unos 2 millones de personas, plan de deportación masiva, ocupación y control de Gaza, y con los recientemente descubiertos yacimientos preciosos en la costa gazatí en el punto de mira, y el acuerdo Abraham de trasfondo.

Por supuesto que no se justifica el genocidio y la masacre deliberada de población civil, con la lucha contra los guerrilleros, ni el derecho a oía defensa.

Haces, según lo oigo y entiendo, apología del genocidio, expresamente : A los enenigos de Israel, que lo son nuestros, hay que exterminarlos. 

Esa tierra no es del grupo sionista inmigrante en Palestina

El Estado de Israel fue creado sin aprobación de los autóctonos palestinos, ni del Derecho Internacional.

La masacre de civiles, ataques homicidas sistemáticos y deliberado s de 2 iglesias, hospitales, ambulancias, etc., la coerción para el desalojo de los autóctonos y residentes palestinos de Gaza, la planificada deportación de masas civiles palestinas, toda esa barbarie acusa a quienes ordenan la inmensa matanza indiscriminada (¡Por supuesto indiscriminada!), de genocidas. El holocausto palestino.

Seguro que no hay equidistancia entre extranjeros, casi todos jázaros, invasores y ocupantes tiranos, opresores, inhumanos, y palestinos civiles inocentes residentes en su propia tierra.

Caiga sobre ti, que creo te has declarado de el llamado ""pueblo elegido"", sobte ti, defensor del Holocausto palestino, la sangre de los invadidos inocentes gazatíes deliberadamente masacrados, bajo el peor terror homicida.

El Sionismo y los sionistas no son ni Civilización, ni son uno con nosotros, ni nuestros partidarios, sino enenigos del mundo. Es la ideología de la élite supraesratal megamagnate de la agenda de tiranía absolutista invasiva 2030, y del plan mundial del Anticristo.

No hay ni punto de comparación, entre los agresores en el genocidio, y los agresores guerrilleros criminales, no en cuakto a la gravedad, ni en cuanto al volumen de las víctimas inocentes.

Por supuesto hay enemigos en los hospitales, y se los puede cercar y asaltar externamente, no bombardear llenos de civiles. Y no ambulancias ni periodistas son objetivos legítimos de bombardeo. 

Se oye al hijo del Padre de la Mentira. Vuestro Padre no es Dios. 

Eso no es judaísmo, no lo es de los judaistas antisionistas, numerosos en el mundo.

El grupo sionista invasor y ocupante de Palestina no es EL pueblo judío, no es religión sino secta políticoreligiosa, la peor del universo.

Su Estado no es Estado de ""el pueblo judío"", es el enemigo del judaísmo no sionista, es el monstruo talmudista. 

Hamás es creación de sionistas de dicho Estado. 

El traspaso del muro de Gaza, el más vigilado del mundo, con excavadoras, no pasó desapercibido al poder militar, policial y político de dicho Estado. Y los responsables sionistas dejaron 7 horas de inhibición por parte de las fuerzas de seguridad. Cooperación, pasiva, en el atentado y dos efectos. ""Incuria dolosa"". 

Quien defiende el crimen es criminal. 

Nada de cultura judeocristiana, nada de Talmud parte de la, Cultura occidental. Ese abominio es radicalmente enemigo del Cristianismo, ese es el engendro disbolicp que espera a su Anticristo, pues rechaza a Cristo el Mesías. 

Hijos de Satanás. 

Ricardo de Perea y González, Presbítero, emérito Capellán Castrense del Ejército del Aire.",2,0,0,1
1357,ideología política,"Si Colón no llega, varios escenarios:
1. Los aztecas eran sanguinarios. Ya se le hubieran rebelado los pueblos sometidos.
2. Las grandes construcciones en Mesoamérica, en su mayoría eran mayas. Y éstos ya estaban en declive total. 
Asi que los aztecas solo tenían poderío militar. Eran conquistadores no colonizadores.
3. Los incas si eran colonizadores.  Y la población obligado a trabajos forzados. 
Pues tendríamos lenguas aborígenes, rezariamos a Tonatiuh y al Sol. 
No tendríamos catedrales solo pirámides,  
Seguiría la caza y la pesca. La recolección. 
Por mucho que los atacantes de colon digan muchas cosas, lo mejor que le pasó a América fue la llegada de los españoles.
El oro americano estuvo bien pagado por el servicio de vencer a los aztecas. Es lo que más le debemos a España.",0,1,0,0
4084,racismo,"Y ya que hablamos de PIRATAS porque no hacen un documental sobre barcos abandonados en la costas de africa, hay como 200 barcos abandonados en las costas de NIGERIA Y TODOS SON BARCOS CUYOS DUEÑOS SON O DICEN SER DE ESTADOS UNIDOS, EMIRATOS ARABES, ESPAÑA, GRECIA, RUSIA Y CHINA,,,, Y DESPUES DICEN QUE LOS PIRATAS SON 4 NEGROS QUE SECUETRAN 1 BARCO 😂😂🤣🤔",2,0,0,1
