,video_id,author,comment,vectores_tfidf,comment_stem,sentiment
5068,Cdd-9fhfC2s,UCJnQRPUT5gY1cPRjKOf8Y7Q,"l'histoire de l'Europe est liée aux tribus illyriennes pélasges aujourd'hui, les Albanais qui parlent la même langue depuis 6 mille ans et plus, prouvés par la science et la technologie et qui ont toujours les mêmes traditions, sont les Albanais, la Grèce dans les temps anciens n'a pas jamais existé, ce sont les Arvanites albanais qui ont construit et fondé la Grèce moderne, tout ce qu'on dit sur les Grecs n'est que mensonge car ce sont les Illyriens et les tribus illyriennes qui portent le fardeau de l'antiquité, les Grecs n'ont pas d'histoire ancienne, ils sont tous un o mythe et la légende du mensonge grec rien n'est vrai sauf que les grecs parlaient albanais il y a 300 ans et qu'il y avait des arvanites albanais en Grèce à l'époque des ottomans qui ont conquis les Balkans, vous ne pouvez pas trouver un grec ou un grec comme le prétendent certains chercheurs corrompus et philosophes slaves, trouver un Grec ou un Grec qui ait combattu les Turcs ottomans, il n'existe rien de tel que pour les Grecs, ils n'ont pas eu beaucoup d'influence dans l'Antiquité, même s'ils n'étaient que des descendants des Turcs. terres d'Irie Pelazge et de toute la Grèce, plus de 70% sont des Arvanites albanais, l'histoire de la tribu dardanienne qui a fondé Troie, Paris, Londres, Rome et de très nombreuses civilisations mondiales, j'ai des preuves et des preuves pour cela",[0. 0. 0. ... 0. 0. 0.],histoir europ tribu illyrienn lasg aujourd albanai parlent langu depui mill plu prouv scienc technologi toujour tradit sont albanai dan temp ancien jamai exist sont arvanit albanai construit fond modern tout grec mensong sont illyrien tribu illyrienn portent fardeau antiquit grec histoir ancienn sont tou myth gend mensong grec rien vrai sauf grec parlaient albanai avait arvanit albanai poqu ottoman conqui balkan vou pouvez trouver grec grec comm tendent certain chercheur corrompu philosoph slave trouver grec grec combattu turc ottoman exist rien pour grec beaucoup influenc dan antiquit taient descend turc terr iri pelazg tout plu sont arvanit albanai histoir tribu dardanienn fond troie pari londr rome nombreus civilis mondial preuv preuv pour cela,0.0
5069,Cdd-9fhfC2s,UCnasHvMTkLnMALB2uWx-KeQ,La torre ifel👍,[0. 0. 0. ... 0. 0. 0.],torr ifel,0.0
5071,Cdd-9fhfC2s,UCRoc_HkCG8XdvCtQqNvnBGw,Hola me gustaría saber de donde sacaste la información para los siglos XV-XVI,[0. 0. 0. ... 0. 0. 0.],hola gustar saber sacast informaci siglo,0.0
5073,Cdd-9fhfC2s,UCuX95h_q2eD5FtYchJN4EdQ,"El mejor aporte de Francia al Mundo fue instaurar el Sistema Internacional de Unidades.. metros, kilos, litros, bares, grados,   y menos mal pq era un Caos... menos ingleses y estadounidenses el Mundo le debe dar las gracias a Francia.",[0. 0. 0. ... 0. 0. 0.],mejor aport francia mundo instaurar sistema internacion unidad metro kilo litro bare grado meno cao meno ingles estadounidens mundo debe gracia francia,0.0
5074,Cdd-9fhfC2s,UCdTyumzPE-A7bibSirpbujA,Creo que hay un error temporal: Felipe II pertenece al siglo XVI y Felipe IV siglo XVII no al s. 13... (min 6'40),[0. 0. 0. ... 0. 0. 0.],creo error tempor felip pertenec siglo felip siglo xvii,0.0
5076,Cdd-9fhfC2s,UCbd5sAhFgFe3qLWfzz9L90Q,Francia y Alemania van muy de la mano,[0. 0. 0. ... 0. 0. 0.],francia alemania mano,0.0
5078,Cdd-9fhfC2s,UCJ77a2lsJsDFQDtgNEPBfjA,Aquí de nuevo 😸 buen vídeo,[0. 0. 0. ... 0. 0. 0.],nuevo buen,0.0
5080,Cdd-9fhfC2s,UCektWNJ3NFdRMSd45Z-Nwog,Yo creo que el aporte más importante fue la  idea de revolución.,[0. 0. 0. ... 0. 0. 0.],creo aport important idea revoluci,0.0
5082,Cdd-9fhfC2s,UCUnK0r3UZ0REffpZ0NY-N_A,En los jardines de Francia en uno de estos mis ángeles me sanaron guau ☹️☹️ en sueños se viaja mucho 😢🙉☹️👏👏👏👌💙😇,[0. 0. 0. ... 0. 0. 0.],jardin francia ngele sanaron guau viaja,0.0
5083,Cdd-9fhfC2s,UColLqeaQE9muEE2Gxu6USZg,"Descubre la relación entre el Rey Sol, Luis XIV, y el hombre de la máscara de hierro, en el siguiente episodio de nuestro podcast. 
https://youtu.be/JH9G-iA21_8",[0. 0. 0. ... 0. 0. 0.],descubr relaci lui hombr scara hierro siguient episodio podcast http youtu,0.0
5085,O1tGxRRBscI,UCv05qOuJ6Igbe-EyQibJgwQ,Hazte con nuestro libro de Historia de España: http://tiny.cc/9lfxdz,[0. 0. 0. ... 0. 0. 0.],hazt libro historia espa http tini lfxdz,0.0
5086,O1tGxRRBscI,UCnc7M95vbNobokx9YbBvErw,Hola. Les falta uno sobre la Revolución Mexicana.,[0. 0. 0. ... 0. 0. 0.],hola falta revoluci mexicana,0.0
5087,O1tGxRRBscI,UCJPVHcDqTCtAYsOv3_bBSfA,"Durante la Revolución Mexicana, hubo una gran masacre de cientos de immigrantes Chinos en el estado de Coahuila. Hoy, hay grandes comunidades mestizas Chino-Mexicanas en el Noroeste del país. Hace poco un mexicano le pidio perdon a un Chino-Mexicano por lo ocurrido. Él le contestó,"" No tienes que disculparte. Eran otros tiempos. No eran nuestros tiempos."" Ojalá la inferencia sea obvia.",[0. 0. 0. ... 0. 0. 0.],revoluci mexicana gran masacr ciento immigrant chino coahuila grand comunidad mestiza chino mexicana noroest hace mexicano pidio perdon chino mexicano ocurrido contest disculpart tiempo tiempo ojal inferencia obvia,0.0
5088,O1tGxRRBscI,UCqf5oiOT9kYi-IiMzQ80F4A,"La mayoría de los mexicanos nos sentimos más identificados como mexicas, que como tlaxcaltecas o españoles",[0. 0. 0. ... 0. 0. 0.],mayor mexicano sentimo identificado mexica tlaxcalteca espa ole,0.0
5089,O1tGxRRBscI,UCZyMi7WHvw86sFq8rVi_w8g,Que coraje 😔,[0. 0. 0. ... 0. 0. 0.],coraj,0.0
5090,O1tGxRRBscI,UCMinirp3ue-DURSWTj2KLZw,"500 españoles mataron alos mexicas?
Una piedra mato a moctezuma?
No cuadra esto?",[0. 0. 0. ... 0. 0. 0.],espa ole mataron alo mexica piedra mato moctezuma cuadra,0.0
5091,O1tGxRRBscI,UCJVHv57-OiCo39DtyEB_H3A,Desde el principio el video esta mal ! La conquista de México? Si México no existia 😂😂😂😂😂😂,[0. 0. 0. ... 0. 0. 0.],principio video conquista xico xico existia,0.0
5092,O1tGxRRBscI,UCwlegDZkJk9tjYcALG0wPjA,Para un poco flaco habla más lento pero igual buen video🐀🧀💎🥵💀🇰🇪,[0. 0. 0. ... 0. 0. 0.],flaco habla lento igual buen video,0.0
5094,O1tGxRRBscI,UCN0VP6C0grEm3Yoo94Qnh4g,Me gusta el pene,[0. 0. 0. ... 0. 0. 0.],gusta pene,0.0
5095,O1tGxRRBscI,UCkH2evKahRgd-9jjBgj9ODg,"Esta bien mal tu video, porque en primera la caida de la triple alianza de los Mexicas no es la caida de Mexico, pues falan mayas, otomies y muchas culturas, en todo caso si le hubieras puesto Hernan Cortez y la caida de los mexicas sería mas entendible.",[0. 0. 0. ... 0. 0. 0.],bien video primera caida tripl alianza mexica caida mexico pue falan maya otomi mucha cultura caso puesto hernan cortez caida mexica entend,0.0
5098,O1tGxRRBscI,UCSiU2hFeiLF13dEXTY53kew,"Por cierto, como mexicanos tenemos que una parte de nuestra cultura consiste en lamentar mucho el pasado, en decir “pobres mexicas, ¿qué hubiera sido si los españoles no hubieran venido, que grandiosas construcciones hubieran logrado?, Pi&$he’s españoles”.

Lo mismo pasa con la guerra con Estados Unidos donde perdimos más de la mitad de nuestro territorio. Sin embargo para este caso, debemos de desmitificar a los mexicas, quienes también sometieron a varios pueblos de Mesoamérica. En la actualidad  los mexicanos somos más bien una mezcla de razas, somos tanto desentiendes de poderosos pueblos originarios de América, con una cosmovison y mitología fascinante, que lograron muchísimo por sí solos sin tener contacto con otras culturas del mundo, como de aquellos valientes hombres que cruzaron un océano misterioso y lleno de peligros hacia tierras desconocidas, quizá si por ambición, pero aún así eran personas desafiantes sin duda, también de africanos que fueron doblegados pero que en estas tierras encontraron libertad como fue el caso de Yanga.

Como ven, no tenemos porque odiar a los españoles, tampoco alabarlos, era otro mundo y otros tiempos, simplemente debemos reconocer que México siempre ha sido tierra de imperios, antes fue Tenochtitlán, luego la Nueva España, luego el primer y segundo imperio Mexicano, surgidos del combate, como descendientes de grandes pueblos que chocaron terriblemente y de aquella violencia surgió una gran energía, que nos da vida en esta nueva nación y que debemos llevarla al gran destino que esta llamada a ser, para eso debemos retomar lo bueno, aprender del pasado, y mirar hacia el futuro.

Al final somos herederos de la cultura mexica pero también de la cultura hispánica, otros ven con envidia este legado y han intentado poner de enemigos México y España en el contexto de la historia, cuando más que eso, debemos ser aliados precisamente para salvar y enriquecer ese legado hispánico.",[0. 0. 0. ... 0. 0. 0.],cierto mexicano part cultura consist lamentar pasado decir pobr mexica sido espa ole venido grandiosa construccion logrado espa ole mismo pasa guerra unido perdimo mitad territorio embargo caso debemo desmitificar mexica tambi sometieron vario pueblo mesoam rica actualidad mexicano bien mezcla raza desentiend poderoso pueblo originario rica cosmovison mitolog fascinant lograron much simo solo tener contacto cultura mundo aquello valient hombr cruzaron misterioso lleno peligro hacia tierra desconocida quiz ambici persona desafiant duda tambi africano doblegado tierra encontraron libertad caso yanga odiar espa ole tampoco alabarlo mundo tiempo simplement debemo reconoc xico siempr sido tierra imperio tenochtitl luego nueva espa luego primer segundo imperio mexicano surgido combat descendient grand pueblo chocaron terriblement aquella violencia surgi gran energ vida nueva naci debemo llevarla gran destino llamada debemo retomar bueno aprend pasado mirar hacia futuro final heredero cultura mexica tambi cultura hisp nica envidia legado intentado poner enemigo xico espa contexto historia debemo aliado precisament salvar enriquec legado hisp nico,0.0
5099,O1tGxRRBscI,UCSiU2hFeiLF13dEXTY53kew,"Muchos no tienen idea de que tan grande fue para la historia de la humanidad la caída de Tenochtitlán, pues si la ciudad no hubiera caído y por ende el imperio Mexica, toda la historia de las Américas hubiese sido muy diferente, por consecuencia, también la del mundo.

Gracias por el video.",[0. 0. 0. ... 0. 0. 0.],idea grand historia humanidad tenochtitl pue ciudad end imperio mexica toda historia rica sido diferent consecuencia tambi mundo gracia video,0.0
5101,O1tGxRRBscI,UCnqIbigZZPsqisvFP3qvUFQ,Tiempo despues llegan estos amigos en modo de respuesta,[0. 0. 0. ... 0. 0. 0.],tiempo despu llegan amigo modo respuesta,0.0
5102,O1tGxRRBscI,UCnqIbigZZPsqisvFP3qvUFQ,Otra el nativo o grupo de nativos aztecas inconfomes empezaron a comunicarse con la nada literalmente con la nada pero en realidad se comunicaban con algo,[0. 0. 0. ... 0. 0. 0.],nativo grupo nativo azteca inconfom empezaron comunicars literalment realidad comunicaban,0.0
5104,O1tGxRRBscI,UCBm9BmK5zjcGEp1Nf37_cRQ,Muy chévere,[0. 0. 0. ... 0. 0. 0.],vere,0.0
5105,MAkaUdUBjOI,UCgGTWcsOF6Cpj-W38JTCNgw,"Amigo, ayúdame con una duda. Estoy diseñando una obra de teatro sobre el tratado de tordesillas. Tú sabes si el rey portugués que lo firmóhablaba español? Me interesa saber si el encuentro tuvo la presencia de un traductor o no",[0. 0. 0. ... 0. 0. 0.],amigo dame duda dise ando obra teatro tratado tordesilla sabe portugu firm hablaba espa interesa saber encuentro presencia traductor,0.0
5106,MAkaUdUBjOI,UCUem2Co9sNvHixeql9CivwA,"Es increi'ble que todavi'a continuemos polemizando en torno a los enigmas de Colo'n, cuando hace ma's de 100 años que sabemos que era gallego y ma's de 30 que conocemos que ese gallego era Pedro Madruga de Sotomayor.   So'lo este personaje explica casi todas las interrogantes que plantea la biografi'a de Colo'n.
Los demorados resultados del estudio de su ADN, confirmara'n su gene'tica compatible con los Sotomayor y muchos ""historiadores"" tendra'n que tragarse sus ""historias"".",[0. 0. 0. ... 0. 0. 0.],increi todavi continuemo polemizando torno enigma colo hace sabemo gallego conocemo gallego pedro madruga sotomayor personaj explica casi toda interrogant plantea biografi colo demorado resultado estudio confirmara gene tica compat sotomayor historiador tendra tragars historia,0.0
5109,MAkaUdUBjOI,UC6dLVva5x-ZcTUoGzuXz71g,"colón era portugués....  eso es que la gente se olvida...  que se haga investigacion historica imparcial en españa, y llegaran a esta misma conclusion...  esa idea del hombre haber sido genoves no tiene sentido ni basis historica ninguna. colon era portugues y agente del rey portugues juan II, que intentaba llevar los castellanos a camino del oceano por oeste, de forma a que a los portugueses les quedase la ruta africana en exclusividad, de acuerdo con el tratado de tordesillas...  En el alentejo portugues hay un pueblo pequeño que se llama Cuba, donde podreis visitar el monumento a colon y la casa donde el hombre ha nacido. Se llamaba joao gonçalves zarco, y hay inumeros documentos historicos que lo comprueban",[0. 0. 0. ... 0. 0. 0.],portugu gent olvida haga investigacion historica imparci espa llegaran misma conclus idea hombr haber sido genov basi historica ninguna colon portugu agent portugu juan intentaba llevar castellano camino oceano oest forma portugues quedas ruta africana exclusividad acuerdo tratado tordesilla alentejo portugu pueblo pequ llama cuba podrei visitar monumento colon casa hombr nacido llamaba joao alv zarco inumero documento historico comprueban,0.0
5110,y04Yt8iFdOs,UCEMMARzh4GWKjwYqjIcK9og,"Lo que debería haber si esto fuera una democracia es un referéndum acerca de si queremos hacer la agenda 2030 o no
Si queremos aceptar la inmigración ilegal o no
Si queremos gastarnos el dinero en chiringuitos LGTBI o no lo queremos hacer
Si queremos que en el parlamento de España solo haya partidos que superen el 20% de los votos o no",[0. 0. 0. ... 0. 0. 0.],deber haber democracia refer ndum acerca queremo hacer agenda queremo aceptar inmigraci ileg queremo gastarno dinero chiringuito lgtbi queremo hacer queremo parlamento espa solo partido superen voto,0.0
5112,y04Yt8iFdOs,UCXywqashjL2uxoMooHkkBGA,"Como mexicano y viviendo en una republica la verdad no tiene nada de especial y no sirve de un culo así que arriba las monarquias,las marihuanas y España
Viva el imperio español!",[0. 0. 0. ... 0. 0. 0.],mexicano viviendo republica verdad especi sirv culo arriba monarquia marihuana espa viva imperio espa,0.0
5113,y04Yt8iFdOs,UCIv-7tZr5MXcLIapTHT4p7w,"Son campechanos,🤣🤣🤣",[0. 0. 0. ... 0. 0. 0.],campechano,0.0
5115,y04Yt8iFdOs,UCgPbPNEzjRNF6vowWZQoGsQ,"En España, la minoría que reclama republica se divide en dos bandos y eso deben tenerlo claro. Hay un tipo de republica democrática como Alemania, Francia o Italia pero los comunistas que desean proclamar la republica y derrocar a nuestro Rey, lo que anhelan es una republica comunista dictatorial y no democrática.",[0. 0. 0. ... 0. 0. 0.],espa minor reclama republica divid bando deben tenerlo claro tipo republica democr tica alemania francia italia comunista desean proclamar republica derrocar anhelan republica comunista dictatori democr tica,0.0
5116,y04Yt8iFdOs,UCqX7itsQaWNaOpmgZq96aiQ,Este es el nivel.....,[0. 0. 0. ... 0. 0. 0.],nivel,0.0
5119,y04Yt8iFdOs,UCT6nKSJtOCz2N2L4wAjMxuA,viva el rey,[0. 0. 0. ... 0. 0. 0.],viva,0.0
5121,y04Yt8iFdOs,UCgPbPNEzjRNF6vowWZQoGsQ,"MONARQUIA PARLAMENTARIA: 
Unos cuantos republicanos de siempre pretenden derrocar nuestra monarquia y en especial a nuestro flamante Rey considerado hoy el más preparado y con mejor valoración del mundo. En España, Felipe VI está valorado muy por encima de ninguno de los políticos del momento. 
El argumento al que aducen los destructivos republicanos es, que el Rey no está votado como ellos. Todas las monarquias democraticas del mundo, son votadas a través de la constitucion de cada país, la nuestra es una constitución muy joven y votada por el 88% de la población; curiosamente Pablo Iglesias y su partido comunista en el gobierno son los mayores enemigos y acosadores de nuestro Rey Felipe, ellos fueron votados por apenas el 12%  y sus referentes son dictadores como Fidel Castro o Kim Jong-un, no votados por nadie.
Por otra parte hay algo tan simple como verificar que de las 20 naciones más modernas y con mejor calidad de vida y justicia del mundo, las 12 principales se rigen por  monarquias parlamentarias calcadas a la Española 🇪🇸. Menciono algunas, Inglaterra, Canada, Australia, Suecia, Noruega, Dinamarca, Holanda, Japón, Bélgica y la propia España 🇪🇸, etc. 
Es verdad también que entre las mejores hay alguna republica como Alemania o Francia y presidencialista a doc como 
EEUU, pero el modelo de República por la que abogan los republicanos españoles, comunistas, filoterroristas, golpistas y algún que otro socialista radical, no son democracias como las mencionadas sino que quieren aplicar modelos bolivarianos,  antigua URRSS, Corea del Norte, etc. 
Poco más hay que decir sobre ello y espero que cada uno reflexione y despeje sus dudas.
 Para terminar, también comentar que las tradiciones de los países tienen mucho que ver en esto y España fue siempre monarquica a excepción de las dos breves republicas de los siglos XIX y XX  cuya única aportación fue miseria, guerra y sufrimiento con muchisimas muertes.",[0. 0. 0. ... 0. 0. 0.],monarquia parlamentaria cuanto republicano siempr pretenden derrocar monarquia especi flamant considerado preparado mejor valoraci mundo espa felip valorado encima ninguno tico momento argumento aducen destructivo republicano votado toda monarquia democratica mundo votada trav constitucion cada constituci joven votada poblaci curiosament pablo iglesia partido comunista gobierno mayor enemigo acosador felip votado apena referent dictador fidel castro jong votado nadi part simpl verificar nacion moderna mejor calidad vida justicia mundo principal rigen monarquia parlamentaria calcada espa menciono inglaterra canada australia suecia noruega dinamarca holanda lgica propia espa verdad tambi mejor alguna republica alemania francia presidencialista eeuu modelo blica abogan republicano espa ole comunista filoterrorista golpista socialista radic democracia mencionada sino quieren aplicar modelo bolivariano antigua urrss corea nort decir ello espero cada reflexion despej duda terminar tambi comentar tradicion espa siempr monarquica excepci breve republica siglo cuya nica aportaci miseria guerra sufrimiento muchisima muert,0.0
