,Unnamed: 0,video_id,author,comment,vectores_tfidf,comment_stem,sentiment,hateful,targeted,aggresive
2324,4511,WKBDJyvN0so,UCAD3DKLo4fE_aY_XR13266w,"No sé si se recuerda que la legalización del partido comunista se debe EXCLUSIVAMENTE (en principio) a dos personas que desde el régimen aceptaron instaro y desearo esa posibilidad: Carmen díez de Rivera y Juan Carlos de Borbón. Adolfo Suárez simplemente obedeció. Ni soñaba ni pensaba en legalizarlo. A espaldas y con la amenaza del famoso ""bunker"" Juan Carlos y Carrilo mantuvieron conversaciones secretas para hacer posible la legalización. Ahora bien, en Historia, se puede poner poner el acento donde se quiera pero todo tiene su límite porque se podrá ""estirar la goma"" pero no romperla sin mentir",[0. 0. 0. ... 0. 0. 0.],recuerda legalizaci partido comunista debe exclusivament principio persona gimen aceptaron instaro desearo posibilidad carmen rivera juan carlo borb adolfo simplement obedeci pensaba legalizarlo espalda amenaza famoso bunker juan carlo carrilo mantuvieron conversacion secreta hacer posibl legalizaci ahora bien historia pued poner poner acento quiera mite podr estirar goma romperla mentir,0.0,0.04426652193069458,0.009602379985153675,0.025205833837389946
2325,4513,WKBDJyvN0so,UCDHTkz68ktpstAy9KZY3eFA,muerte a la monarquia viva la tercera republica española,[0. 0. 0. ... 0. 0. 0.],muert monarquia viva tercera republica espa,0.0,0.0657852441072464,0.010602603666484356,0.04346810653805733
2326,4514,WKBDJyvN0so,UCDHTkz68ktpstAy9KZY3eFA,muerte a la monarquia viva la tercera republica española,[0. 0. 0. ... 0. 0. 0.],muert monarquia viva tercera republica espa,0.0,0.0657852441072464,0.010602603666484356,0.04346810653805733
2327,4515,WKBDJyvN0so,UCKR5UMVGQtKiZK1--7Vqb0Q,Viva el rey,[0. 0. 0. ... 0. 0. 0.],viva,0.0,0.07896225899457932,0.058248721063137054,0.06141280010342598
2328,4517,WKBDJyvN0so,UCAD3DKLo4fE_aY_XR13266w,"Es EVIDENTÍSIMO pues escrito está en las actas del Congreso, que en las Cortes de noviembre de 1976 (las famosas Cortes del harakiri y por eso la Historia las llama así) se abolieron los Principios Fundamentales del Movimiento entre los que estaba la ""ley de sucesión"".

Por lo tanto Juan Carlos I de Borbón cometió perjurio contra esos Principios Fundamentales y perjuró al jurar fidelidad a Franco, quien hubiese deseado la continuidad de una dictadura.

Al disolver esas Cortes los Principios Fundamentales y con ellos la ley de sucesión, automáticamente Juan Carlos dejó de ser heredero de Franco y con ello traicionarlo, sin que este hecho esté sujeto a opinión sino a la realidad histórica IMPOSIBLE DE CONTRADECIR, porque muchos LA HEMOS VIVIDO Y PRESENCIADO. Gracias a la televisión a la prensa y a la propia escritura, podemos revivirlo.

Es EVIDENTÍSIMO también que cuando estás actuando como un submarino de otra ideología o como un espía en la cúpula de un poder que no te es afín, tendrás que mentir mucho y hacerte pasar por uno de ellos, sin evidenciar que un día legalizarás incluso al Partido Comunista (que por cierto en Alemania no es legal) amén de otros pecados de ""Lesa ideología fascista"" como lo fue que el propio rey se entrevistara en secreto con Carrillo y toda la izquierda a expensas de intentar asesinarlo etc.

No sé si los que habéis hecho/colgado este vídeo os gusta la Historia ¿No os parece que la historia se repite? ¿No recordáis a Amadeo de Saboya y el asesinato de Prim?  ¿No sabéis a quién beneficiaba su muerte y la salida del rey? Pues al que subió después como ministro ¿No sabéis qué se decía entonces de Prim? Pues aplicad el cuento.

Por cierto Cuando los franceses depusieron al mamarracho de Fernando VII sustituyéndolo por José Bonaparte... ¿Qué creeis que debería haber hecho una izquierda española decente y con la sabiduría suficiente incluso desde la experiencia moderna? Tened en cuenta que se produce a su llegada la abolición de la Inquisición, la primera desamortización y todas las libertades que concedía el Estatuto de Bayona o la ""Constitución Española de Bayona"" en la que se suprimía también la esclavitud (re-abolida en 1937) 
¿Qué viene haciendo nuestra sabie izquierda a la que me gustaría pertenecer si no la cagara tanto siendo monarcofóbica sin necesidad? Y además mintiendo u omitiendo como en este vídeo que si bien no miente, no habla de muchas cosas que no le interesan, como el soborno de los anglosajones al todo generalato español para que no participasen en la gueerra.

De todas formas gracias por el vídeo y por una opinión histórica que ha intentado ocultar otros hechos. No es un consejo sino la obligación de todo ser humano: Documentaos bien y si sólo explican una parte desconfiad.

Un saludo",[0. 0. 0. ... 0. 0. 0.],evid simo pue escrito acta congreso cort noviembr famosa cort harakiri historia llama abolieron principio fundamental movimiento sucesi juan carlo borb cometi perjurio principio fundamental perjur jurar fidelidad franco deseado continuidad dictadura disolv cort principio fundamental sucesi autom ticament juan carlo heredero franco ello traicionarlo hecho sujeto opini sino realidad hist rica impos contradecir vivido presenciado gracia televisi prensa propia escritura podemo revivirlo evid simo tambi actuando submarino ideolog pula poder tendr mentir hacert pasar evidenciar legalizar incluso partido comunista cierto alemania legal pecado lesa ideolog fascista propio entrevistara secreto carrillo toda izquierda expensa intentar asesinarlo hecho colgado gusta historia parec historia repit record amadeo saboya asesinato prim beneficiaba muert salida pue subi despu ministro entonc prim pue aplicad cuento cierto frances depusieron mamarracho fernando sustituy ndolo bonapart creei deber haber hecho izquierda espa decent sabidur suficient incluso experiencia moderna cuenta produc llegada abolici inquisici primera desamortizaci toda libertad conc estatuto bayona constituci espa bayona suprim tambi esclavitud abolida vien haciendo sabi izquierda gustar pertenec cagara siendo monarcof bica necesidad adem mintiendo omitiendo bien mient habla mucha cosa interesan soborno anglosajon generalato espa participasen gueerra toda forma gracia opini hist rica intentado ocultar hecho consejo sino obligaci humano documentao bien explican part desconfiad saludo,0.0,0.08428727090358734,0.011036899872124195,0.05046539008617401
2329,4521,Aa8PiF3Ph6w,UCExJmqFY5wssg4CV9yU_20w,"Franco tiene el culito blanco? Dile que me pase la receta, es para una amiga.",[0. 0. 0. ... 0. 0. 0.],franco culito blanco dile pase receta amiga,0.0,0.3902265429496765,0.3072957396507263,0.16238050162792206
2330,4523,Aa8PiF3Ph6w,UCqnRDdIM6Pxr48zwqlZSTpA,Cuando aún habia honor en España,[0. 0. 0. ... 0. 0. 0.],habia honor espa,0.0,0.03605121001601219,0.013284890912473202,0.027311695739626884
2331,4526,Aa8PiF3Ph6w,UCxn-4IIl_ND6rrQnfpvcZ8g,Retrasó décadas a España . No entiendo cómo a un dictador lo van a saludar ante el féretro ?,[0. 0. 0. ... 0. 0. 0.],retra cada espa entiendo dictador saludar retro,0.0,0.0487869530916214,0.024193918332457542,0.027781246230006218
2332,4532,Aa8PiF3Ph6w,UCUbl2vC10cI6lLC-HeV3bUQ,😉 Gracias,[0. 0. 0. ... 0. 0. 0.],gracia,0.0,0.0665251612663269,0.04859045147895813,0.052461106330156326
2333,4538,Aa8PiF3Ph6w,UCKG4f9aUo3lWrEgCysEOEIQ,"Ojalá volviera Francia el que creo la seguridad social en España , también las 2 pagas de invierno y verano, el que creo los pantanos en España, ect , hoy los políticos no crean nada ni mejoran nada, más bien el paoe lo destruye todo y el PP mira a ver si suena la flauta y se sientan ellos en el poder",[0. 0. 0. ... 0. 0. 0.],ojal volviera francia creo seguridad social espa tambi paga invierno verano creo pantano espa tico crean mejoran bien paoe destruy mira suena flauta sientan poder,0.0,0.16307981312274933,0.006400354206562042,0.04405030608177185
2334,4539,VNtgyKyh4RQ,UCYgEGQHMC9repMxbWDNqyhQ,Viva la república!!! Guillotina  a los ladrones!!!,[0. 0. 0. ... 0. 0. 0.],viva blica guillotina ladron,0.0,0.026054590940475464,0.01258021593093872,0.02472802624106407
2335,4546,VNtgyKyh4RQ,UCoog1RiSlHZk9la_KSikTkQ,viva la monarquia,[0. 0. 0. ... 0. 0. 0.],viva monarquia,0.0,0.037310708314180374,0.00832515861839056,0.020911481231451035
2336,4548,VNtgyKyh4RQ,UCcXrwcikI72WSvn-gPZj9zA,viva la corona,[0. 0. 0. ... 0. 0. 0.],viva corona,0.0,0.05988001823425293,0.038182519376277924,0.043228067457675934
2337,4549,VNtgyKyh4RQ,UCdijzYOGZKSgrB_xWbruCOw,"Les ha quedado muy bonito el video, pero habría que hacer matizaciones, para ajustarse a la realidad y no falsear la Historia con el fin de favorecer la imagen del monarca y su Constitución maquillaje.",[0. 0. 0. ... 0. 0. 0.],quedado bonito video habr hacer matizacion ajustars realidad falsear historia favorec imagen monarca constituci maquillaj,0.0,0.05083372816443443,0.007859770208597183,0.022702470421791077
2338,4550,VNtgyKyh4RQ,UCdijzYOGZKSgrB_xWbruCOw,"Busquen aquí mismo en Youtube el video titulado 23F  AUTOGOLPE DE ESTADO Enrique de diego clases media, dos partes. (23-F El rey y su secreto).",[0. 0. 0. ... 0. 0. 0.],busquen mismo youtub video titulado autogolp enriqu diego clase media part secreto,0.0,0.014189805835485458,0.0059575773775577545,0.012202809564769268
2339,4551,VNtgyKyh4RQ,UCUnMDUSN5TFk-tYAnnj2Q7A,No viste el programa entero. ¿A que no?,[0. 0. 0. ... 0. 0. 0.],vist programa entero,0.0,0.017301376909017563,0.014721411280333996,0.016108132898807526
2340,4556,f5eh5QwAglk,UCtul18-JctR5WY8qT98FOUg,14 DE ABRIL 2021 SALUD Y VISCA III REPUBLIC SPAIN LIBRE Y SOBERANIA PLURINACIONAL PARA RECUPERAR LA LIBERTAD LOS DINEROS PÚBLICOS ROBADOS A TOD@S L@S NIÑ@S LA IGUALDAD JUSTICIA SOCIAL BIENESTAR DE TOD@S L@S NIÑ@S❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜❤️💛💜 PORQUE SI SE PUEDE PLEASE,[0. 0. 0. ... 0. 0. 0.],abril salud visca republ spain libr soberania plurinacion recuperar libertad dinero blico robado igualdad justicia social bienestar pued pleas,0.0,0.06273122876882553,0.008150765672326088,0.03653738275170326
2341,4559,f5eh5QwAglk,UClG55PbydDklIFn75zxw0_A,Pues vaya....,[0. 0. 0. ... 0. 0. 0.],pue vaya,0.0,0.06714483350515366,0.031131191179156303,0.04380396381020546
2342,4560,f5eh5QwAglk,UCrbtHgmdD1iewlgz-iHe2bA,Què datos y elocuncia la de don Antonio. El panel escucha  atento... ino le queda de otra!,[0. 0. 0. ... 0. 0. 0.],dato elocuncia antonio panel escucha atento queda,0.0,0.012509506195783615,0.009298330172896385,0.010699857957661152
2343,4561,f5eh5QwAglk,UCiWmtlaKwgeia10T-5knQZA,Ahora ya espublica la corrupcion del Rey....sabio Trevijano,[0. 0. 0. ... 0. 0. 0.],ahora espublica corrupcion sabio trevijano,0.0,0.023385733366012573,0.014453047886490822,0.014944452792406082
2344,4563,f5eh5QwAglk,UCBPW9vsoHkw4U1QCF9AB6bg,Que sistema? es un regimen de poder un regimen de partidos politicos estatales.,[0. 0. 0. ... 0. 0. 0.],sistema regimen poder regimen partido politico estatal,0.0,0.07507715374231339,0.01283580344170332,0.02611704170703888
2345,4564,f5eh5QwAglk,UCy1s4IyeSyw5_9itAChkPxg,es pecado no querer oír a este señor,[0. 0. 0. ... 0. 0. 0.],pecado querer,0.0,0.057906780391931534,0.037688132375478745,0.037187594920396805
2346,4565,f5eh5QwAglk,UCnAaEnOZ10_-WoeineWx1uQ,Grande Trevijano,[0. 0. 0. ... 0. 0. 0.],grand trevijano,0.0,0.019079502671957016,0.019075876101851463,0.016016561537981033
2347,4566,f5eh5QwAglk,UCrtMZ90NVrbVddj0gYDj9Nw,"No hay, hoy por hoy, nadie en España con el conocimiento de la historia, la trayectoria y la honradez de este hombre. Solo unos pocos le seguimos, y querer saber lo que ocurre en España hoy por hoy es tener que escuchar a Don Antonio García Trevijano. Tiene todo mi respeto y toda mi admiración.",[0. 0. 0. ... 0. 0. 0.],nadi espa conocimiento historia trayectoria honradez hombr solo poco seguimo querer saber ocurr espa tener escuchar antonio garc trevijano respeto toda admiraci,0.0,0.021446404978632927,0.007259632460772991,0.012608103454113007
2348,4567,f5eh5QwAglk,UCU-L49IIeQ0AgQTDj0CAJig,"Me encanta este señor, con dos cojones y verdades como puños, sí señor.",[0. 0. 0. ... 0. 0. 0.],encanta cojon verdad,0.0,0.02171907015144825,0.01119530014693737,0.018693607300519943
2349,4568,f5eh5QwAglk,UCet4CrgT5eUA3zRRMIUeBpw,"Saludos Angel
Despuès de un referendum monarquia-tercera repùblica, Don Juan carlos deberìa abdicar.
Doña Letizia y Don Felipe VI seràn muy buenos monarcas que salvaràn a España de su crisis polìtica con Cataluña y de la crisis econòmica, 
Espera unos años y veràs.",[0. 0. 0. ... 0. 0. 0.],saludo angel despu referendum monarquia tercera blica juan carlo deber abdicar letizia felip bueno monarca salvar espa crisi tica catalu crisi econ mica espera,0.0,0.014756900258362293,0.013765386305749416,0.017619140446186066
2350,4570,f5eh5QwAglk,UCet4CrgT5eUA3zRRMIUeBpw,"Do Juan Carlos ha hecho mucho por la democracia y la libertad en España, pero es un hecho incuestionable que Hitler y Mussolini impusieron al generalìsimo y èste a su vez, impuso a ""Juanito"" contra la voluntad del conde de Barcelona
En un referendum monarquìa-tercera repùblica los coiudadanos pueden , màs allà de escàndalos de safaris , de amantes alemanas, yernos corruptos e infantes reales ""suicidados"" en 1956, ratificar su confianza en le monarca ò pedir su abdicaciòn en favor de Don Felipe ",[0. 0. 0. ... 0. 0. 0.],juan carlo hecho democracia libertad espa hecho incuestion hitler mussolini impusieron gener simo impuso juanito voluntad cond barcelona referendum monarqu tercera blica coiudadano pueden ndalo safari amant alemana yerno corrupto infant real suicidado ratificar confianza monarca pedir abdicaci favor felip,0.0,0.040803488343954086,0.0141066275537014,0.04491719976067543
2351,4571,f5eh5QwAglk,UCatLJnJPmCbLw_JPH-Z18dw,"Me doy cuenta, así Don Antonio García #Trevijano lo demuestra, que una persona tan culpa como él es bienvenido incluso a programas que habitualmente censuran. No se atreven a callarlo. Sólo sonríen y esperan que pase el temporal. Es una prueba que una persona cultivada causa respeto en reuniones y debates. ",[0. 0. 0. ... 0. 0. 0.],cuenta antonio garc trevijano demuestra persona culpa bienvenido incluso programa habitualment censuran atreven callarlo sonr esperan pase tempor prueba persona cultivada causa respeto reunion debat,0.0,0.010962574742734432,0.010929201729595661,0.010553809814155102
2352,4572,f5eh5QwAglk,UCnPGF7CNf_bWetJ4DH2DLqA,"Por muy pariente que Urdangarín sea del rey, dándole nietos y más nietos, sigue siendo un plebeyo y ha caído como tal. La infanta quizá tenga más suerte o eso parece.",[0. 0. 0. ... 0. 0. 0.],parient urdangar ndole nieto nieto sigu siendo plebeyo infanta quiz suert parec,0.0,0.01126356702297926,0.010995744727551937,0.011943461373448372
2353,4574,ZWtMn-LwuZY,UC0ko0dk9LFtVcxfYnkrLqXQ,Yo brinco por ti suegro para que veas que yo tambien tengo huevos mijo eh,[0. 0. 0. ... 0. 0. 0.],brinco suegro vea tambien huevo mijo,0.0,0.13892653584480286,0.03340327739715576,0.038935840129852295
2354,4575,ZWtMn-LwuZY,UCOBtHa7uIuKQhAt-mvAEeyw,Anashe,[0. 0. 0. ... 0. 0. 0.],anash,0.0,0.06125207617878914,0.024672966450452805,0.052219271659851074
